,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-west-1,226,226,1.0
1,1,b,c,us-west-1,us-west-1,303,303,1.0
2,1,a,b,us-east-1,us-east-1,226,226,1.0
3,1,a,b,us-west-1,us-west-1,303,303,1.0
4,1,frontend,a,us-east-1,us-east-1,226,226,1.0
5,1,frontend,a,us-west-1,us-west-1,302,302,1.0
6,1,SOURCE,frontend,XXXX,us-east-1,226,528,0.42803030303030304
7,1,SOURCE,frontend,XXXX,us-west-1,302,528,0.571969696969697
0,2,b,c,us-east-1,us-west-1,210,210,1.0
1,2,b,c,us-west-1,us-west-1,210,210,1.0
2,2,a,b,us-east-1,us-east-1,210,211,0.995260663507109
3,2,a,b,us-east-1,us-west-1,1,211,0.004739336492890996
4,2,a,b,us-west-1,us-west-1,210,210,1.0
5,2,frontend,a,us-east-1,us-east-1,210,216,0.9722222222222222
6,2,frontend,a,us-east-1,us-west-1,6,216,0.027777777777777776
7,2,frontend,a,us-west-1,us-west-1,204,204,1.0
8,2,SOURCE,frontend,XXXX,us-east-1,215,419,0.513126491646778
9,2,SOURCE,frontend,XXXX,us-west-1,204,419,0.48687350835322196
0,3,b,c,us-east-1,us-west-1,182,182,1.0
1,3,b,c,us-west-1,us-west-1,182,182,1.0
2,3,a,b,us-east-1,us-east-1,182,183,0.994535519125683
3,3,a,b,us-east-1,us-west-1,1,183,0.00546448087431694
4,3,a,b,us-west-1,us-west-1,182,182,1.0
5,3,frontend,a,us-east-1,us-east-1,182,194,0.9381443298969072
6,3,frontend,a,us-east-1,us-west-1,12,194,0.061855670103092786
7,3,frontend,a,us-west-1,us-west-1,170,170,1.0
8,3,SOURCE,frontend,XXXX,us-east-1,193,363,0.5316804407713499
9,3,SOURCE,frontend,XXXX,us-west-1,170,363,0.46831955922865015
0,4,b,c,us-east-1,us-west-1,152,152,1.0
1,4,b,c,us-west-1,us-west-1,152,152,1.0
2,4,a,b,us-east-1,us-east-1,152,153,0.9934640522875817
3,4,a,b,us-east-1,us-west-1,1,153,0.006535947712418301
4,4,a,b,us-west-1,us-west-1,152,152,1.0
5,4,frontend,a,us-east-1,us-east-1,152,191,0.7958115183246073
6,4,frontend,a,us-east-1,us-west-1,39,191,0.20418848167539266
7,4,frontend,a,us-west-1,us-west-1,113,113,1.0
8,4,SOURCE,frontend,XXXX,us-east-1,190,303,0.6270627062706271
9,4,SOURCE,frontend,XXXX,us-west-1,113,303,0.37293729372937295
0,5,b,c,us-east-1,us-west-1,134,134,1.0
1,5,b,c,us-west-1,us-west-1,134,134,1.0
2,5,a,b,us-east-1,us-east-1,134,135,0.9925925925925926
3,5,a,b,us-east-1,us-west-1,1,135,0.007407407407407408
4,5,a,b,us-west-1,us-west-1,134,134,1.0
5,5,frontend,a,us-east-1,us-east-1,134,190,0.7052631578947368
6,5,frontend,a,us-east-1,us-west-1,56,190,0.29473684210526313
7,5,frontend,a,us-west-1,us-west-1,78,78,1.0
8,5,SOURCE,frontend,XXXX,us-east-1,189,267,0.7078651685393258
9,5,SOURCE,frontend,XXXX,us-west-1,78,267,0.29213483146067415
0,6,b,c,us-east-1,us-west-1,139,139,1.0
1,6,b,c,us-west-1,us-west-1,140,140,1.0
2,6,a,b,us-east-1,us-east-1,139,140,0.9928571428571429
3,6,a,b,us-east-1,us-west-1,1,140,0.007142857142857143
4,6,a,b,us-west-1,us-west-1,139,139,1.0
5,6,frontend,a,us-east-1,us-east-1,140,217,0.6451612903225806
6,6,frontend,a,us-east-1,us-west-1,77,217,0.3548387096774194
7,6,frontend,a,us-west-1,us-west-1,62,62,1.0
8,6,SOURCE,frontend,XXXX,us-east-1,216,278,0.7769784172661871
9,6,SOURCE,frontend,XXXX,us-west-1,62,278,0.22302158273381295
0,7,b,c,us-east-1,us-west-1,117,117,1.0
1,7,b,c,us-west-1,us-west-1,118,118,1.0
2,7,a,b,us-east-1,us-east-1,117,118,0.9915254237288136
3,7,a,b,us-east-1,us-west-1,1,118,0.00847457627118644
4,7,a,b,us-west-1,us-west-1,117,117,1.0
5,7,frontend,a,us-east-1,us-east-1,118,175,0.6742857142857143
6,7,frontend,a,us-east-1,us-west-1,57,175,0.32571428571428573
7,7,frontend,a,us-west-1,us-west-1,60,60,1.0
8,7,SOURCE,frontend,XXXX,us-east-1,174,234,0.7435897435897436
9,7,SOURCE,frontend,XXXX,us-west-1,60,234,0.2564102564102564
0,8,b,c,us-east-1,us-west-1,127,127,1.0
1,8,b,c,us-west-1,us-west-1,127,127,1.0
2,8,a,b,us-east-1,us-east-1,127,128,0.9921875
3,8,a,b,us-east-1,us-west-1,1,128,0.0078125
4,8,a,b,us-west-1,us-west-1,127,127,1.0
5,8,frontend,a,us-east-1,us-east-1,127,202,0.6287128712871287
6,8,frontend,a,us-east-1,us-west-1,75,202,0.3712871287128713
7,8,frontend,a,us-west-1,us-west-1,52,52,1.0
8,8,SOURCE,frontend,XXXX,us-east-1,201,253,0.7944664031620553
