,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,95,95,1.0
1,1,b,c,us-west-1,us-west-1,207,207,1.0
2,1,frontend,a,us-west-1,us-east-1,95,302,0.31456953642384106
3,1,frontend,a,us-west-1,us-west-1,207,302,0.6854304635761589
4,1,c,d,us-east-1,us-east-1,95,95,1.0
5,1,c,d,us-west-1,us-west-1,207,207,1.0
6,1,a,b,us-east-1,us-east-1,95,95,1.0
7,1,a,b,us-west-1,us-west-1,207,207,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,301,301,1.0
0,2,b,c,us-east-1,us-east-1,136,136,1.0
1,2,b,c,us-west-1,us-west-1,214,214,1.0
2,2,frontend,a,us-east-1,us-east-1,45,45,1.0
3,2,frontend,a,us-west-1,us-east-1,91,305,0.2983606557377049
4,2,frontend,a,us-west-1,us-west-1,214,305,0.7016393442622951
5,2,c,d,us-east-1,us-east-1,136,136,1.0
6,2,c,d,us-west-1,us-west-1,214,214,1.0
7,2,a,b,us-east-1,us-east-1,136,136,1.0
8,2,a,b,us-west-1,us-west-1,214,214,1.0
9,2,SOURCE,frontend,XXXX,us-east-1,45,349,0.12893982808022922
10,2,SOURCE,frontend,XXXX,us-west-1,304,349,0.8710601719197708
0,3,b,c,us-east-1,us-east-1,198,198,1.0
1,3,b,c,us-west-1,us-west-1,239,239,1.0
2,3,frontend,a,us-east-1,us-east-1,111,111,1.0
3,3,frontend,a,us-west-1,us-east-1,87,326,0.2668711656441718
4,3,frontend,a,us-west-1,us-west-1,239,326,0.7331288343558282
5,3,c,d,us-east-1,us-east-1,198,198,1.0
6,3,c,d,us-west-1,us-west-1,239,239,1.0
7,3,a,b,us-east-1,us-east-1,198,198,1.0
8,3,a,b,us-west-1,us-west-1,239,239,1.0
9,3,SOURCE,frontend,XXXX,us-east-1,111,436,0.2545871559633027
10,3,SOURCE,frontend,XXXX,us-west-1,325,436,0.7454128440366973
0,4,b,c,us-east-1,us-east-1,362,362,1.0
1,4,b,c,us-west-1,us-west-1,370,370,1.0
2,4,frontend,a,us-east-1,us-east-1,101,101,1.0
3,4,frontend,a,us-west-1,us-east-1,261,631,0.41362916006339145
4,4,frontend,a,us-west-1,us-west-1,370,631,0.5863708399366085
5,4,c,d,us-east-1,us-east-1,362,362,1.0
6,4,c,d,us-west-1,us-west-1,370,370,1.0
7,4,a,b,us-east-1,us-east-1,362,362,1.0
8,4,a,b,us-west-1,us-west-1,370,370,1.0
9,4,SOURCE,frontend,XXXX,us-east-1,101,731,0.1381668946648427
10,4,SOURCE,frontend,XXXX,us-west-1,630,731,0.8618331053351573
0,5,b,c,us-east-1,us-east-1,369,369,1.0
1,5,b,c,us-west-1,us-west-1,378,378,1.0
2,5,frontend,a,us-east-1,us-east-1,102,102,1.0
3,5,frontend,a,us-west-1,us-east-1,267,645,0.413953488372093
4,5,frontend,a,us-west-1,us-west-1,378,645,0.586046511627907
5,5,c,d,us-east-1,us-east-1,369,369,1.0
6,5,c,d,us-west-1,us-west-1,378,378,1.0
7,5,a,b,us-east-1,us-east-1,369,369,1.0
8,5,a,b,us-west-1,us-west-1,378,378,1.0
9,5,SOURCE,frontend,XXXX,us-east-1,102,746,0.13672922252010725
10,5,SOURCE,frontend,XXXX,us-west-1,644,746,0.8632707774798928
0,6,b,c,us-east-1,us-east-1,398,398,1.0
1,6,b,c,us-west-1,us-west-1,405,405,1.0
2,6,frontend,a,us-east-1,us-east-1,111,111,1.0
3,6,frontend,a,us-west-1,us-east-1,287,692,0.4147398843930636
4,6,frontend,a,us-west-1,us-west-1,405,692,0.5852601156069365
5,6,c,d,us-east-1,us-east-1,398,398,1.0
6,6,c,d,us-west-1,us-west-1,405,405,1.0
7,6,a,b,us-east-1,us-east-1,398,398,1.0
8,6,a,b,us-west-1,us-west-1,405,405,1.0
9,6,SOURCE,frontend,XXXX,us-east-1,111,802,0.13840399002493767
10,6,SOURCE,frontend,XXXX,us-west-1,691,802,0.8615960099750624
0,7,b,c,us-east-1,us-east-1,387,387,1.0
1,7,b,c,us-west-1,us-west-1,395,395,1.0
2,7,frontend,a,us-east-1,us-east-1,127,127,1.0
3,7,frontend,a,us-west-1,us-east-1,260,655,0.3969465648854962
4,7,frontend,a,us-west-1,us-west-1,395,655,0.6030534351145038
5,7,c,d,us-east-1,us-east-1,387,387,1.0
6,7,c,d,us-west-1,us-west-1,395,395,1.0
7,7,a,b,us-east-1,us-east-1,387,387,1.0
8,7,a,b,us-west-1,us-west-1,395,395,1.0
9,7,SOURCE,frontend,XXXX,us-east-1,127,781,0.16261203585147246
10,7,SOURCE,frontend,XXXX,us-west-1,654,781,0.8373879641485276
0,8,b,c,us-east-1,us-east-1,200,200,1.0
1,8,b,c,us-west-1,us-west-1,240,240,1.0
2,8,frontend,a,us-east-1,us-east-1,90,90,1.0
3,8,frontend,a,us-west-1,us-east-1,110,350,0.3142857142857143
4,8,frontend,a,us-west-1,us-west-1,240,350,0.6857142857142857
5,8,c,d,us-east-1,us-east-1,200,200,1.0
6,8,c,d,us-west-1,us-west-1,240,240,1.0
7,8,a,b,us-east-1,us-east-1,200,200,1.0
8,8,a,b,us-west-1,us-west-1,240,240,1.0
9,8,SOURCE,frontend,XXXX,us-east-1,90,439,0.20501138952164008
10,8,SOURCE,frontend,XXXX,us-west-1,349,439,0.7949886104783599
0,9,b,c,us-east-1,us-east-1,577,577,1.0
1,9,b,c,us-west-1,us-west-1,580,580,1.0
2,9,frontend,a,us-east-1,us-east-1,94,94,1.0
3,9,frontend,a,us-west-1,us-east-1,483,1063,0.4543744120413923
4,9,frontend,a,us-west-1,us-west-1,580,1063,0.5456255879586077
5,9,c,d,us-east-1,us-east-1,577,577,1.0
6,9,c,d,us-west-1,us-west-1,580,580,1.0
7,9,a,b,us-east-1,us-east-1,577,577,1.0
8,9,a,b,us-west-1,us-west-1,580,580,1.0
9,9,SOURCE,frontend,XXXX,us-east-1,94,1156,0.08131487889273356
10,9,SOURCE,frontend,XXXX,us-west-1,1062,1156,0.9186851211072664
0,10,b,c,us-east-1,us-east-1,482,482,1.0
1,10,b,c,us-west-1,us-west-1,486,486,1.0
2,10,frontend,a,us-east-1,us-east-1,91,91,1.0
3,10,frontend,a,us-west-1,us-east-1,391,877,0.44583808437856326
4,10,frontend,a,us-west-1,us-west-1,486,877,0.5541619156214367
5,10,c,d,us-east-1,us-east-1,482,482,1.0
6,10,c,d,us-west-1,us-west-1,486,486,1.0
7,10,a,b,us-east-1,us-east-1,482,482,1.0
8,10,a,b,us-west-1,us-west-1,486,486,1.0
9,10,SOURCE,frontend,XXXX,us-east-1,91,967,0.09410548086866598
10,10,SOURCE,frontend,XXXX,us-west-1,876,967,0.905894519131334
0,11,b,c,us-east-1,us-east-1,309,309,1.0
1,11,b,c,us-west-1,us-west-1,322,322,1.0
2,11,frontend,a,us-east-1,us-east-1,94,94,1.0
3,11,frontend,a,us-west-1,us-east-1,215,537,0.40037243947858475
4,11,frontend,a,us-west-1,us-west-1,322,537,0.5996275605214153
5,11,c,d,us-east-1,us-east-1,309,309,1.0
6,11,c,d,us-west-1,us-west-1,322,322,1.0
7,11,a,b,us-east-1,us-east-1,309,309,1.0
8,11,a,b,us-west-1,us-west-1,322,322,1.0
9,11,SOURCE,frontend,XXXX,us-east-1,94,630,0.1492063492063492
10,11,SOURCE,frontend,XXXX,us-west-1,536,630,0.8507936507936508
0,12,b,c,us-east-1,us-east-1,155,155,1.0
1,12,b,c,us-west-1,us-west-1,220,220,1.0
2,12,frontend,a,us-east-1,us-east-1,111,111,1.0
3,12,frontend,a,us-west-1,us-east-1,44,264,0.16666666666666666
4,12,frontend,a,us-west-1,us-west-1,220,264,0.8333333333333334
5,12,c,d,us-east-1,us-east-1,155,155,1.0
6,12,c,d,us-west-1,us-west-1,220,220,1.0
7,12,a,b,us-east-1,us-east-1,155,155,1.0
8,12,a,b,us-west-1,us-west-1,220,220,1.0
9,12,SOURCE,frontend,XXXX,us-east-1,111,374,0.2967914438502674
10,12,SOURCE,frontend,XXXX,us-west-1,263,374,0.7032085561497327
0,13,b,c,us-east-1,us-east-1,631,631,1.0
1,13,b,c,us-west-1,us-west-1,632,632,1.0
2,13,frontend,a,us-east-1,us-east-1,95,95,1.0
3,13,frontend,a,us-west-1,us-east-1,536,1168,0.4589041095890411
4,13,frontend,a,us-west-1,us-west-1,632,1168,0.541095890410959
5,13,c,d,us-east-1,us-east-1,631,631,1.0
6,13,c,d,us-west-1,us-west-1,632,632,1.0
7,13,a,b,us-east-1,us-east-1,631,631,1.0
8,13,a,b,us-west-1,us-west-1,632,632,1.0
