,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-west-1,106,106,1.0
1,1,b,c,us-west-1,us-west-1,456,456,1.0
2,1,a,b,us-east-1,us-east-1,106,106,1.0
3,1,a,b,us-west-1,us-west-1,456,456,1.0
4,1,frontend,a,us-east-1,us-east-1,105,105,1.0
5,1,frontend,a,us-west-1,us-west-1,456,456,1.0
6,1,SOURCE,frontend,XXXX,us-east-1,105,561,0.18716577540106952
7,1,SOURCE,frontend,XXXX,us-west-1,456,561,0.8128342245989305
0,2,b,c,us-east-1,us-west-1,110,110,1.0
1,2,b,c,us-west-1,us-west-1,360,360,1.0
2,2,a,b,us-east-1,us-east-1,110,110,1.0
3,2,a,b,us-west-1,us-west-1,359,359,1.0
4,2,frontend,a,us-east-1,us-east-1,110,110,1.0
5,2,frontend,a,us-west-1,us-west-1,359,359,1.0
6,2,SOURCE,frontend,XXXX,us-east-1,110,469,0.2345415778251599
7,2,SOURCE,frontend,XXXX,us-west-1,359,469,0.7654584221748401
0,3,b,c,us-east-1,us-west-1,162,162,1.0
1,3,b,c,us-west-1,us-west-1,579,579,1.0
2,3,a,b,us-east-1,us-east-1,162,162,1.0
3,3,a,b,us-west-1,us-west-1,579,579,1.0
4,3,frontend,a,us-east-1,us-east-1,98,98,1.0
5,3,frontend,a,us-west-1,us-east-1,64,643,0.09953343701399689
6,3,frontend,a,us-west-1,us-west-1,579,643,0.9004665629860031
7,3,SOURCE,frontend,XXXX,us-east-1,98,740,0.13243243243243244
8,3,SOURCE,frontend,XXXX,us-west-1,642,740,0.8675675675675676
0,4,b,c,us-east-1,us-west-1,149,149,1.0
1,4,b,c,us-west-1,us-west-1,565,565,1.0
2,4,a,b,us-east-1,us-east-1,149,149,1.0
3,4,a,b,us-west-1,us-west-1,565,565,1.0
4,4,frontend,a,us-east-1,us-east-1,110,110,1.0
5,4,frontend,a,us-west-1,us-east-1,39,604,0.06456953642384106
6,4,frontend,a,us-west-1,us-west-1,565,604,0.9354304635761589
7,4,SOURCE,frontend,XXXX,us-east-1,110,713,0.15427769985974754
8,4,SOURCE,frontend,XXXX,us-west-1,603,713,0.8457223001402524
0,5,b,c,us-east-1,us-west-1,122,122,1.0
1,5,b,c,us-west-1,us-west-1,525,525,1.0
2,5,a,b,us-east-1,us-east-1,122,122,1.0
3,5,a,b,us-west-1,us-west-1,525,525,1.0
4,5,frontend,a,us-east-1,us-east-1,121,121,1.0
5,5,frontend,a,us-west-1,us-west-1,525,525,1.0
6,5,SOURCE,frontend,XXXX,us-east-1,121,646,0.1873065015479876
7,5,SOURCE,frontend,XXXX,us-west-1,525,646,0.8126934984520123
0,6,b,c,us-east-1,us-west-1,94,94,1.0
1,6,b,c,us-west-1,us-west-1,481,481,1.0
2,6,a,b,us-east-1,us-east-1,94,94,1.0
3,6,a,b,us-west-1,us-west-1,481,481,1.0
4,6,frontend,a,us-east-1,us-east-1,93,93,1.0
5,6,frontend,a,us-west-1,us-west-1,481,481,1.0
6,6,SOURCE,frontend,XXXX,us-east-1,93,574,0.16202090592334495
7,6,SOURCE,frontend,XXXX,us-west-1,481,574,0.837979094076655
0,7,b,c,us-east-1,us-west-1,97,97,1.0
1,7,b,c,us-west-1,us-west-1,500,500,1.0
2,7,a,b,us-east-1,us-east-1,97,97,1.0
3,7,a,b,us-west-1,us-west-1,500,500,1.0
4,7,frontend,a,us-east-1,us-east-1,96,96,1.0
5,7,frontend,a,us-west-1,us-west-1,500,500,1.0
6,7,SOURCE,frontend,XXXX,us-east-1,96,596,0.1610738255033557
7,7,SOURCE,frontend,XXXX,us-west-1,500,596,0.8389261744966443
0,8,b,c,us-east-1,us-west-1,101,101,1.0
