,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,152,152,1.0
1,1,b,c,us-east-1,us-west-1,152,152,1.0
2,1,a,b,us-west-1,us-west-1,152,152,1.0
3,1,a,b,us-east-1,us-west-1,1,153,0.006535947712418301
4,1,a,b,us-east-1,us-east-1,152,153,0.9934640522875817
5,1,frontend,a,us-west-1,us-west-1,96,96,1.0
6,1,frontend,a,us-east-1,us-west-1,56,208,0.2692307692307692
7,1,frontend,a,us-east-1,us-east-1,152,208,0.7307692307692307
8,1,SOURCE,frontend,XXXX,us-west-1,96,303,0.31683168316831684
9,1,SOURCE,frontend,XXXX,us-east-1,207,303,0.6831683168316832
0,2,b,c,us-west-1,us-west-1,384,384,1.0
1,2,b,c,us-east-1,us-west-1,383,383,1.0
2,2,a,b,us-west-1,us-west-1,383,383,1.0
3,2,a,b,us-east-1,us-west-1,1,384,0.0026041666666666665
4,2,a,b,us-east-1,us-east-1,383,384,0.9973958333333334
5,2,frontend,a,us-west-1,us-west-1,132,132,1.0
6,2,frontend,a,us-east-1,us-west-1,251,635,0.3952755905511811
7,2,frontend,a,us-east-1,us-east-1,384,635,0.6047244094488189
8,2,SOURCE,frontend,XXXX,us-west-1,132,766,0.17232375979112272
9,2,SOURCE,frontend,XXXX,us-east-1,634,766,0.8276762402088773
0,3,b,c,us-west-1,us-west-1,206,206,1.0
1,3,b,c,us-east-1,us-west-1,206,206,1.0
2,3,a,b,us-west-1,us-west-1,206,206,1.0
3,3,a,b,us-east-1,us-west-1,1,207,0.004830917874396135
4,3,a,b,us-east-1,us-east-1,206,207,0.9951690821256038
5,3,frontend,a,us-west-1,us-west-1,105,105,1.0
6,3,frontend,a,us-east-1,us-west-1,101,307,0.3289902280130293
7,3,frontend,a,us-east-1,us-east-1,206,307,0.6710097719869706
8,3,SOURCE,frontend,XXXX,us-west-1,105,411,0.25547445255474455
9,3,SOURCE,frontend,XXXX,us-east-1,306,411,0.7445255474452555
0,4,b,c,us-west-1,us-west-1,195,195,1.0
1,4,b,c,us-east-1,us-west-1,195,195,1.0
2,4,a,b,us-west-1,us-west-1,195,195,1.0
3,4,a,b,us-east-1,us-west-1,1,196,0.00510204081632653
4,4,a,b,us-east-1,us-east-1,195,196,0.9948979591836735
5,4,frontend,a,us-west-1,us-west-1,90,90,1.0
6,4,frontend,a,us-east-1,us-west-1,105,300,0.35
7,4,frontend,a,us-east-1,us-east-1,195,300,0.65
8,4,SOURCE,frontend,XXXX,us-west-1,90,389,0.23136246786632392
9,4,SOURCE,frontend,XXXX,us-east-1,299,389,0.7686375321336761
0,5,b,c,us-west-1,us-west-1,302,302,1.0
1,5,b,c,us-east-1,us-west-1,301,301,1.0
2,5,a,b,us-west-1,us-west-1,301,301,1.0
3,5,a,b,us-east-1,us-west-1,1,302,0.0033112582781456954
4,5,a,b,us-east-1,us-east-1,301,302,0.9966887417218543
5,5,frontend,a,us-west-1,us-west-1,99,99,1.0
6,5,frontend,a,us-east-1,us-west-1,202,504,0.4007936507936508
7,5,frontend,a,us-east-1,us-east-1,302,504,0.5992063492063492
8,5,SOURCE,frontend,XXXX,us-west-1,99,602,0.1644518272425249
9,5,SOURCE,frontend,XXXX,us-east-1,503,602,0.8355481727574751
0,6,b,c,us-west-1,us-west-1,275,275,1.0
1,6,b,c,us-east-1,us-west-1,275,275,1.0
2,6,a,b,us-west-1,us-west-1,275,275,1.0
3,6,a,b,us-east-1,us-west-1,1,276,0.0036231884057971015
4,6,a,b,us-east-1,us-east-1,275,276,0.9963768115942029
5,6,frontend,a,us-west-1,us-west-1,82,82,1.0
6,6,frontend,a,us-east-1,us-west-1,193,468,0.41239316239316237
7,6,frontend,a,us-east-1,us-east-1,275,468,0.5876068376068376
8,6,SOURCE,frontend,XXXX,us-west-1,82,549,0.1493624772313297
9,6,SOURCE,frontend,XXXX,us-east-1,467,549,0.8506375227686703
0,7,b,c,us-west-1,us-west-1,311,311,1.0
1,7,b,c,us-east-1,us-west-1,311,311,1.0
2,7,a,b,us-west-1,us-west-1,311,311,1.0
3,7,a,b,us-east-1,us-west-1,1,312,0.003205128205128205
4,7,a,b,us-east-1,us-east-1,311,312,0.9967948717948718
5,7,frontend,a,us-west-1,us-west-1,108,108,1.0
6,7,frontend,a,us-east-1,us-west-1,203,514,0.3949416342412451
7,7,frontend,a,us-east-1,us-east-1,311,514,0.6050583657587548
8,7,SOURCE,frontend,XXXX,us-west-1,108,621,0.17391304347826086
9,7,SOURCE,frontend,XXXX,us-east-1,513,621,0.8260869565217391
0,8,b,c,us-west-1,us-west-1,303,303,1.0
1,8,b,c,us-east-1,us-west-1,302,302,1.0
