,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,204,204,1.0
1,1,b,c,us-east-1,us-east-1,10,10,1.0
2,1,frontend,a,us-west-1,us-west-1,204,214,0.9532710280373832
3,1,frontend,a,us-west-1,us-east-1,10,214,0.04672897196261682
4,1,c,d,us-west-1,us-west-1,204,204,1.0
5,1,c,d,us-east-1,us-east-1,10,10,1.0
6,1,a,b,us-west-1,us-west-1,204,204,1.0
7,1,a,b,us-east-1,us-east-1,10,10,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,213,213,1.0
0,2,b,c,us-west-1,us-west-1,220,220,1.0
1,2,b,c,us-east-1,us-east-1,156,156,1.0
2,2,frontend,a,us-west-1,us-west-1,220,330,0.6666666666666666
3,2,frontend,a,us-west-1,us-east-1,110,330,0.3333333333333333
4,2,frontend,a,us-east-1,us-east-1,46,46,1.0
5,2,c,d,us-west-1,us-west-1,220,220,1.0
6,2,c,d,us-east-1,us-east-1,156,156,1.0
7,2,a,b,us-west-1,us-west-1,220,220,1.0
8,2,a,b,us-east-1,us-east-1,156,156,1.0
9,2,SOURCE,frontend,XXXX,us-west-1,329,375,0.8773333333333333
10,2,SOURCE,frontend,XXXX,us-east-1,46,375,0.12266666666666666
0,3,b,c,us-west-1,us-west-1,294,294,1.0
1,3,b,c,us-east-1,us-east-1,275,275,1.0
2,3,frontend,a,us-west-1,us-west-1,294,458,0.6419213973799127
3,3,frontend,a,us-west-1,us-east-1,164,458,0.35807860262008734
4,3,frontend,a,us-east-1,us-east-1,111,111,1.0
5,3,c,d,us-west-1,us-west-1,294,294,1.0
6,3,c,d,us-east-1,us-east-1,275,275,1.0
7,3,a,b,us-west-1,us-west-1,294,294,1.0
8,3,a,b,us-east-1,us-east-1,275,275,1.0
9,3,SOURCE,frontend,XXXX,us-west-1,457,568,0.8045774647887324
10,3,SOURCE,frontend,XXXX,us-east-1,111,568,0.1954225352112676
0,4,b,c,us-west-1,us-west-1,370,370,1.0
1,4,b,c,us-east-1,us-east-1,362,362,1.0
2,4,frontend,a,us-west-1,us-west-1,370,633,0.584518167456556
3,4,frontend,a,us-west-1,us-east-1,263,633,0.4154818325434439
4,4,frontend,a,us-east-1,us-east-1,99,99,1.0
5,4,c,d,us-west-1,us-west-1,370,370,1.0
6,4,c,d,us-east-1,us-east-1,362,362,1.0
7,4,a,b,us-west-1,us-west-1,370,370,1.0
8,4,a,b,us-east-1,us-east-1,362,362,1.0
9,4,SOURCE,frontend,XXXX,us-west-1,632,731,0.8645690834473324
10,4,SOURCE,frontend,XXXX,us-east-1,99,731,0.1354309165526676
0,5,b,c,us-west-1,us-west-1,370,370,1.0
1,5,b,c,us-east-1,us-east-1,362,362,1.0
2,5,frontend,a,us-west-1,us-west-1,370,629,0.5882352941176471
3,5,frontend,a,us-west-1,us-east-1,259,629,0.4117647058823529
4,5,frontend,a,us-east-1,us-east-1,103,103,1.0
5,5,c,d,us-west-1,us-west-1,370,370,1.0
6,5,c,d,us-east-1,us-east-1,362,362,1.0
7,5,a,b,us-west-1,us-west-1,370,370,1.0
8,5,a,b,us-east-1,us-east-1,362,362,1.0
9,5,SOURCE,frontend,XXXX,us-west-1,628,731,0.8590971272229823
10,5,SOURCE,frontend,XXXX,us-east-1,103,731,0.1409028727770178
0,6,b,c,us-west-1,us-west-1,329,329,1.0
1,6,b,c,us-east-1,us-east-1,317,317,1.0
2,6,frontend,a,us-west-1,us-west-1,329,558,0.589605734767025
3,6,frontend,a,us-west-1,us-east-1,229,558,0.4103942652329749
