,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,214,214,1.0
1,1,b,c,us-east-1,us-west-1,213,213,1.0
2,1,a,b,us-west-1,us-west-1,213,213,1.0
3,1,a,b,us-east-1,us-west-1,1,214,0.004672897196261682
4,1,a,b,us-east-1,us-east-1,213,214,0.9953271028037384
5,1,frontend,a,us-west-1,us-west-1,107,107,1.0
6,1,frontend,a,us-east-1,us-west-1,106,320,0.33125
7,1,frontend,a,us-east-1,us-east-1,214,320,0.66875
8,1,SOURCE,frontend,XXXX,us-west-1,107,426,0.2511737089201878
9,1,SOURCE,frontend,XXXX,us-east-1,319,426,0.7488262910798122
0,2,b,c,us-west-1,us-west-1,328,328,1.0
1,2,b,c,us-east-1,us-west-1,328,328,1.0
2,2,a,b,us-west-1,us-west-1,328,328,1.0
3,2,a,b,us-east-1,us-east-1,328,328,1.0
4,2,frontend,a,us-west-1,us-west-1,98,98,1.0
5,2,frontend,a,us-east-1,us-west-1,230,558,0.4121863799283154
6,2,frontend,a,us-east-1,us-east-1,328,558,0.5878136200716846
7,2,SOURCE,frontend,XXXX,us-west-1,98,656,0.14939024390243902
8,2,SOURCE,frontend,XXXX,us-east-1,558,656,0.850609756097561
0,3,b,c,us-west-1,us-west-1,276,276,1.0
1,3,b,c,us-east-1,us-west-1,275,275,1.0
2,3,a,b,us-west-1,us-west-1,275,275,1.0
3,3,a,b,us-east-1,us-west-1,1,276,0.0036231884057971015
4,3,a,b,us-east-1,us-east-1,275,276,0.9963768115942029
5,3,frontend,a,us-west-1,us-west-1,129,129,1.0
6,3,frontend,a,us-east-1,us-west-1,146,422,0.3459715639810427
7,3,frontend,a,us-east-1,us-east-1,276,422,0.6540284360189573
8,3,SOURCE,frontend,XXXX,us-west-1,129,550,0.23454545454545456
9,3,SOURCE,frontend,XXXX,us-east-1,421,550,0.7654545454545455
0,4,b,c,us-west-1,us-west-1,244,244,1.0
1,4,b,c,us-east-1,us-west-1,243,243,1.0
2,4,a,b,us-west-1,us-west-1,243,243,1.0
3,4,a,b,us-east-1,us-west-1,1,244,0.004098360655737705
4,4,a,b,us-east-1,us-east-1,243,244,0.9959016393442623
5,4,frontend,a,us-west-1,us-west-1,109,109,1.0
6,4,frontend,a,us-east-1,us-west-1,134,378,0.3544973544973545
7,4,frontend,a,us-east-1,us-east-1,244,378,0.6455026455026455
8,4,SOURCE,frontend,XXXX,us-west-1,109,486,0.2242798353909465
9,4,SOURCE,frontend,XXXX,us-east-1,377,486,0.7757201646090535
0,5,b,c,us-west-1,us-west-1,233,233,1.0
1,5,b,c,us-east-1,us-west-1,232,232,1.0
2,5,a,b,us-west-1,us-west-1,232,232,1.0
3,5,a,b,us-east-1,us-west-1,1,233,0.004291845493562232
4,5,a,b,us-east-1,us-east-1,232,233,0.9957081545064378
5,5,frontend,a,us-west-1,us-west-1,87,87,1.0
6,5,frontend,a,us-east-1,us-west-1,145,378,0.3835978835978836
7,5,frontend,a,us-east-1,us-east-1,233,378,0.6164021164021164
8,5,SOURCE,frontend,XXXX,us-west-1,87,464,0.1875
9,5,SOURCE,frontend,XXXX,us-east-1,377,464,0.8125
0,6,b,c,us-west-1,us-west-1,248,248,1.0
1,6,b,c,us-east-1,us-west-1,247,247,1.0
2,6,a,b,us-west-1,us-west-1,247,247,1.0
3,6,a,b,us-east-1,us-west-1,1,248,0.004032258064516129
4,6,a,b,us-east-1,us-east-1,247,248,0.9959677419354839
5,6,frontend,a,us-west-1,us-west-1,98,98,1.0
6,6,frontend,a,us-east-1,us-west-1,149,397,0.37531486146095716
7,6,frontend,a,us-east-1,us-east-1,248,397,0.6246851385390428
8,6,SOURCE,frontend,XXXX,us-west-1,98,494,0.19838056680161945
9,6,SOURCE,frontend,XXXX,us-east-1,396,494,0.8016194331983806
0,7,b,c,us-west-1,us-west-1,247,247,1.0
1,7,b,c,us-east-1,us-west-1,247,247,1.0
2,7,a,b,us-west-1,us-west-1,247,247,1.0
3,7,a,b,us-east-1,us-east-1,247,247,1.0
4,7,frontend,a,us-west-1,us-west-1,84,84,1.0
5,7,frontend,a,us-east-1,us-west-1,163,410,0.3975609756097561
6,7,frontend,a,us-east-1,us-east-1,247,410,0.6024390243902439
7,7,SOURCE,frontend,XXXX,us-west-1,84,493,0.17038539553752535
8,7,SOURCE,frontend,XXXX,us-east-1,409,493,0.8296146044624746
0,8,b,c,us-west-1,us-west-1,260,260,1.0
1,8,b,c,us-east-1,us-west-1,260,260,1.0
2,8,a,b,us-west-1,us-west-1,260,260,1.0
3,8,a,b,us-east-1,us-west-1,1,261,0.0038314176245210726
4,8,a,b,us-east-1,us-east-1,260,261,0.9961685823754789
5,8,frontend,a,us-west-1,us-west-1,109,109,1.0
6,8,frontend,a,us-east-1,us-west-1,151,411,0.36739659367396593
7,8,frontend,a,us-east-1,us-east-1,260,411,0.6326034063260341
8,8,SOURCE,frontend,XXXX,us-west-1,109,519,0.21001926782273603
9,8,SOURCE,frontend,XXXX,us-east-1,410,519,0.789980732177264
0,9,b,c,us-west-1,us-west-1,236,236,1.0
1,9,b,c,us-east-1,us-west-1,236,236,1.0
2,9,a,b,us-west-1,us-west-1,236,236,1.0
3,9,a,b,us-east-1,us-west-1,1,237,0.004219409282700422
4,9,a,b,us-east-1,us-east-1,236,237,0.9957805907172996
5,9,frontend,a,us-west-1,us-west-1,101,101,1.0
6,9,frontend,a,us-east-1,us-west-1,135,371,0.3638814016172507
7,9,frontend,a,us-east-1,us-east-1,236,371,0.6361185983827493
8,9,SOURCE,frontend,XXXX,us-west-1,101,471,0.21443736730360935
9,9,SOURCE,frontend,XXXX,us-east-1,370,471,0.7855626326963907
0,10,b,c,us-west-1,us-west-1,252,252,1.0
1,10,b,c,us-east-1,us-west-1,252,252,1.0
2,10,a,b,us-west-1,us-west-1,252,252,1.0
3,10,a,b,us-east-1,us-west-1,1,253,0.003952569169960474
4,10,a,b,us-east-1,us-east-1,252,253,0.9960474308300395
5,10,frontend,a,us-west-1,us-west-1,99,99,1.0
6,10,frontend,a,us-east-1,us-west-1,153,405,0.37777777777777777
7,10,frontend,a,us-east-1,us-east-1,252,405,0.6222222222222222
8,10,SOURCE,frontend,XXXX,us-west-1,99,503,0.19681908548707752
9,10,SOURCE,frontend,XXXX,us-east-1,404,503,0.8031809145129225
0,11,b,c,us-west-1,us-west-1,252,252,1.0
1,11,b,c,us-east-1,us-west-1,252,252,1.0
2,11,a,b,us-west-1,us-west-1,252,252,1.0
3,11,a,b,us-east-1,us-east-1,252,252,1.0
4,11,frontend,a,us-west-1,us-west-1,87,87,1.0
5,11,frontend,a,us-east-1,us-west-1,165,417,0.39568345323741005
6,11,frontend,a,us-east-1,us-east-1,252,417,0.60431654676259
7,11,SOURCE,frontend,XXXX,us-west-1,87,504,0.17261904761904762
8,11,SOURCE,frontend,XXXX,us-east-1,417,504,0.8273809523809523
0,12,b,c,us-west-1,us-west-1,255,255,1.0
1,12,b,c,us-east-1,us-west-1,254,254,1.0
2,12,a,b,us-west-1,us-west-1,254,254,1.0
3,12,a,b,us-east-1,us-west-1,1,255,0.00392156862745098
4,12,a,b,us-east-1,us-east-1,254,255,0.996078431372549
5,12,frontend,a,us-west-1,us-west-1,98,98,1.0
6,12,frontend,a,us-east-1,us-west-1,156,411,0.3795620437956204
7,12,frontend,a,us-east-1,us-east-1,255,411,0.6204379562043796
8,12,SOURCE,frontend,XXXX,us-west-1,98,508,0.19291338582677164
9,12,SOURCE,frontend,XXXX,us-east-1,410,508,0.8070866141732284
0,13,b,c,us-west-1,us-west-1,255,255,1.0
1,13,b,c,us-east-1,us-west-1,254,254,1.0
2,13,a,b,us-west-1,us-west-1,254,254,1.0
3,13,a,b,us-east-1,us-west-1,1,255,0.00392156862745098
4,13,a,b,us-east-1,us-east-1,254,255,0.996078431372549
5,13,frontend,a,us-west-1,us-west-1,103,103,1.0
6,13,frontend,a,us-east-1,us-west-1,151,406,0.37192118226600984
7,13,frontend,a,us-east-1,us-east-1,255,406,0.6280788177339901
8,13,SOURCE,frontend,XXXX,us-west-1,103,508,0.20275590551181102
9,13,SOURCE,frontend,XXXX,us-east-1,405,508,0.797244094488189
0,14,b,c,us-west-1,us-west-1,254,254,1.0
1,14,b,c,us-east-1,us-west-1,254,254,1.0
2,14,a,b,us-west-1,us-west-1,254,254,1.0
3,14,a,b,us-east-1,us-west-1,1,255,0.00392156862745098
4,14,a,b,us-east-1,us-east-1,254,255,0.996078431372549
5,14,frontend,a,us-west-1,us-west-1,102,102,1.0
6,14,frontend,a,us-east-1,us-west-1,152,406,0.37438423645320196
7,14,frontend,a,us-east-1,us-east-1,254,406,0.625615763546798
8,14,SOURCE,frontend,XXXX,us-west-1,102,507,0.20118343195266272
9,14,SOURCE,frontend,XXXX,us-east-1,405,507,0.7988165680473372
0,15,b,c,us-west-1,us-west-1,419,419,1.0
1,15,b,c,us-east-1,us-west-1,419,419,1.0
2,15,a,b,us-west-1,us-west-1,419,419,1.0
3,15,a,b,us-east-1,us-east-1,419,419,1.0
4,15,frontend,a,us-west-1,us-west-1,94,94,1.0
5,15,frontend,a,us-east-1,us-west-1,325,744,0.4368279569892473
6,15,frontend,a,us-east-1,us-east-1,419,744,0.5631720430107527
7,15,SOURCE,frontend,XXXX,us-west-1,94,837,0.11230585424133811
8,15,SOURCE,frontend,XXXX,us-east-1,743,837,0.8876941457586619
0,16,b,c,us-west-1,us-west-1,247,247,1.0
1,16,b,c,us-east-1,us-west-1,247,247,1.0
2,16,a,b,us-west-1,us-west-1,247,247,1.0
3,16,a,b,us-east-1,us-west-1,1,248,0.004032258064516129
4,16,a,b,us-east-1,us-east-1,247,248,0.9959677419354839
5,16,frontend,a,us-west-1,us-west-1,97,97,1.0
6,16,frontend,a,us-east-1,us-west-1,150,397,0.3778337531486146
7,16,frontend,a,us-east-1,us-east-1,247,397,0.6221662468513854
8,16,SOURCE,frontend,XXXX,us-west-1,97,493,0.19675456389452334
9,16,SOURCE,frontend,XXXX,us-east-1,396,493,0.8032454361054767
0,17,b,c,us-west-1,us-west-1,253,253,1.0
1,17,b,c,us-east-1,us-west-1,253,253,1.0
2,17,a,b,us-west-1,us-west-1,253,253,1.0
3,17,a,b,us-east-1,us-west-1,1,254,0.003937007874015748
4,17,a,b,us-east-1,us-east-1,253,254,0.9960629921259843
5,17,frontend,a,us-west-1,us-west-1,98,98,1.0
6,17,frontend,a,us-east-1,us-west-1,155,408,0.3799019607843137
7,17,frontend,a,us-east-1,us-east-1,253,408,0.6200980392156863
8,17,SOURCE,frontend,XXXX,us-west-1,98,505,0.19405940594059407
9,17,SOURCE,frontend,XXXX,us-east-1,407,505,0.805940594059406
0,18,b,c,us-west-1,us-west-1,245,245,1.0
1,18,b,c,us-east-1,us-west-1,245,245,1.0
2,18,a,b,us-west-1,us-west-1,245,245,1.0
3,18,a,b,us-east-1,us-east-1,245,245,1.0
