,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,206,207,0.9951690821256038
1,1,b,c,us-west-1,us-east-1,1,207,0.004830917874396135
2,1,b,c,us-east-1,us-west-1,1,2,0.5
3,1,b,c,us-east-1,us-east-1,1,2,0.5
4,1,frontend,a,us-west-1,us-west-1,206,207,0.9951690821256038
5,1,frontend,a,us-west-1,us-east-1,1,207,0.004830917874396135
6,1,c,d,us-west-1,us-west-1,206,207,0.9951690821256038
7,1,c,d,us-west-1,us-east-1,1,207,0.004830917874396135
8,1,c,d,us-east-1,us-west-1,1,2,0.5
9,1,c,d,us-east-1,us-east-1,1,2,0.5
10,1,a,b,us-west-1,us-west-1,206,207,0.9951690821256038
11,1,a,b,us-west-1,us-east-1,1,207,0.004830917874396135
12,1,a,b,us-east-1,us-west-1,1,2,0.5
13,1,a,b,us-east-1,us-east-1,1,2,0.5
14,1,SOURCE,frontend,XXXX,us-west-1,206,206,1.0
0,2,b,c,us-west-1,us-west-1,217,217,1.0
1,2,b,c,us-east-1,us-east-1,107,107,1.0
2,2,frontend,a,us-west-1,us-west-1,217,217,1.0
3,2,frontend,a,us-east-1,us-east-1,107,107,1.0
4,2,c,d,us-west-1,us-west-1,217,217,1.0
5,2,c,d,us-east-1,us-east-1,108,108,1.0
6,2,a,b,us-west-1,us-west-1,217,217,1.0
7,2,a,b,us-east-1,us-east-1,107,107,1.0
8,2,SOURCE,frontend,XXXX,us-west-1,217,324,0.6697530864197531
9,2,SOURCE,frontend,XXXX,us-east-1,107,324,0.33024691358024694
0,3,b,c,us-west-1,us-west-1,362,362,1.0
1,3,b,c,us-east-1,us-east-1,304,304,1.0
2,3,frontend,a,us-west-1,us-west-1,362,563,0.6429840142095915
3,3,frontend,a,us-west-1,us-east-1,201,563,0.35701598579040855
4,3,frontend,a,us-east-1,us-east-1,103,103,1.0
5,3,c,d,us-west-1,us-west-1,362,362,1.0
6,3,c,d,us-east-1,us-east-1,304,304,1.0
