,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,111,111,1.0
1,1,b,c,us-east-1,us-east-1,32,32,1.0
2,1,frontend,a,us-west-1,us-west-1,111,111,1.0
3,1,frontend,a,us-east-1,us-east-1,32,32,1.0
4,1,c,d,us-west-1,us-west-1,111,111,1.0
5,1,c,d,us-east-1,us-east-1,32,32,1.0
6,1,a,b,us-west-1,us-west-1,111,111,1.0
7,1,a,b,us-east-1,us-east-1,32,32,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,111,143,0.7762237762237763
9,1,SOURCE,frontend,XXXX,us-east-1,32,143,0.22377622377622378
0,2,b,c,us-west-1,us-west-1,111,111,1.0
1,2,b,c,us-east-1,us-east-1,110,110,1.0
2,2,frontend,a,us-west-1,us-west-1,111,111,1.0
3,2,frontend,a,us-east-1,us-east-1,110,110,1.0
4,2,c,d,us-west-1,us-west-1,111,111,1.0
5,2,c,d,us-east-1,us-east-1,110,110,1.0
6,2,a,b,us-west-1,us-west-1,111,111,1.0
7,2,a,b,us-east-1,us-east-1,110,110,1.0
8,2,SOURCE,frontend,XXXX,us-west-1,111,221,0.502262443438914
9,2,SOURCE,frontend,XXXX,us-east-1,110,221,0.497737556561086
0,3,b,c,us-west-1,us-west-1,97,97,1.0
1,3,b,c,us-east-1,us-east-1,105,105,1.0
2,3,frontend,a,us-west-1,us-west-1,97,97,1.0
3,3,frontend,a,us-east-1,us-east-1,105,105,1.0
4,3,c,d,us-west-1,us-west-1,97,97,1.0
5,3,c,d,us-east-1,us-east-1,105,105,1.0
6,3,a,b,us-west-1,us-west-1,97,97,1.0
7,3,a,b,us-east-1,us-east-1,105,105,1.0
8,3,SOURCE,frontend,XXXX,us-west-1,97,202,0.4801980198019802
9,3,SOURCE,frontend,XXXX,us-east-1,105,202,0.5198019801980198
0,4,b,c,us-west-1,us-west-1,97,97,1.0
1,4,b,c,us-east-1,us-east-1,98,98,1.0
2,4,frontend,a,us-west-1,us-west-1,97,97,1.0
3,4,frontend,a,us-east-1,us-east-1,98,98,1.0
4,4,c,d,us-west-1,us-west-1,97,97,1.0
5,4,c,d,us-east-1,us-east-1,98,98,1.0
6,4,a,b,us-west-1,us-west-1,97,97,1.0
7,4,a,b,us-east-1,us-east-1,98,98,1.0
8,4,SOURCE,frontend,XXXX,us-west-1,97,195,0.49743589743589745
9,4,SOURCE,frontend,XXXX,us-east-1,98,195,0.5025641025641026
0,5,b,c,us-west-1,us-west-1,118,118,1.0
1,5,b,c,us-east-1,us-east-1,116,116,1.0
2,5,frontend,a,us-west-1,us-west-1,118,118,1.0
3,5,frontend,a,us-east-1,us-east-1,116,116,1.0
4,5,c,d,us-west-1,us-west-1,118,118,1.0
5,5,c,d,us-east-1,us-east-1,116,116,1.0
6,5,a,b,us-west-1,us-west-1,118,118,1.0
7,5,a,b,us-east-1,us-east-1,116,116,1.0
8,5,SOURCE,frontend,XXXX,us-west-1,118,234,0.5042735042735043
9,5,SOURCE,frontend,XXXX,us-east-1,116,234,0.49572649572649574
0,6,b,c,us-west-1,us-west-1,94,94,1.0
1,6,b,c,us-east-1,us-east-1,118,118,1.0
2,6,frontend,a,us-west-1,us-west-1,94,94,1.0
3,6,frontend,a,us-east-1,us-east-1,118,118,1.0
4,6,c,d,us-west-1,us-west-1,94,94,1.0
5,6,c,d,us-east-1,us-east-1,118,118,1.0
6,6,a,b,us-west-1,us-west-1,94,94,1.0
7,6,a,b,us-east-1,us-east-1,118,118,1.0
8,6,SOURCE,frontend,XXXX,us-west-1,94,212,0.44339622641509435
9,6,SOURCE,frontend,XXXX,us-east-1,118,212,0.5566037735849056
0,7,b,c,us-west-1,us-west-1,94,94,1.0
1,7,b,c,us-east-1,us-east-1,96,96,1.0
2,7,frontend,a,us-west-1,us-west-1,94,94,1.0
3,7,frontend,a,us-east-1,us-east-1,96,96,1.0
4,7,c,d,us-west-1,us-west-1,94,94,1.0
5,7,c,d,us-east-1,us-east-1,96,96,1.0
6,7,a,b,us-west-1,us-west-1,94,94,1.0
7,7,a,b,us-east-1,us-east-1,96,96,1.0
8,7,SOURCE,frontend,XXXX,us-west-1,94,190,0.49473684210526314
9,7,SOURCE,frontend,XXXX,us-east-1,96,190,0.5052631578947369
0,8,b,c,us-west-1,us-west-1,92,92,1.0
1,8,b,c,us-east-1,us-east-1,97,97,1.0
2,8,frontend,a,us-west-1,us-west-1,92,92,1.0
3,8,frontend,a,us-east-1,us-east-1,97,97,1.0
4,8,c,d,us-west-1,us-west-1,92,92,1.0
5,8,c,d,us-east-1,us-east-1,97,97,1.0
6,8,a,b,us-west-1,us-west-1,92,92,1.0
7,8,a,b,us-east-1,us-east-1,97,97,1.0
8,8,SOURCE,frontend,XXXX,us-west-1,92,189,0.48677248677248675
9,8,SOURCE,frontend,XXXX,us-east-1,97,189,0.5132275132275133
0,9,b,c,us-west-1,us-west-1,95,95,1.0
1,9,b,c,us-east-1,us-east-1,92,92,1.0
2,9,frontend,a,us-west-1,us-west-1,95,95,1.0
3,9,frontend,a,us-east-1,us-east-1,92,92,1.0
4,9,c,d,us-west-1,us-west-1,95,95,1.0
5,9,c,d,us-east-1,us-east-1,92,92,1.0
6,9,a,b,us-west-1,us-west-1,95,95,1.0
7,9,a,b,us-east-1,us-east-1,92,92,1.0
8,9,SOURCE,frontend,XXXX,us-west-1,95,187,0.5080213903743316
9,9,SOURCE,frontend,XXXX,us-east-1,92,187,0.4919786096256685
0,10,b,c,us-west-1,us-west-1,109,109,1.0
1,10,b,c,us-east-1,us-east-1,94,94,1.0
2,10,frontend,a,us-west-1,us-west-1,109,109,1.0
3,10,frontend,a,us-east-1,us-east-1,94,94,1.0
4,10,c,d,us-west-1,us-west-1,109,109,1.0
5,10,c,d,us-east-1,us-east-1,94,94,1.0
6,10,a,b,us-west-1,us-west-1,109,109,1.0
7,10,a,b,us-east-1,us-east-1,94,94,1.0
8,10,SOURCE,frontend,XXXX,us-west-1,109,203,0.5369458128078818
9,10,SOURCE,frontend,XXXX,us-east-1,94,203,0.4630541871921182
0,11,b,c,us-west-1,us-west-1,91,91,1.0
1,11,b,c,us-east-1,us-east-1,108,108,1.0
2,11,frontend,a,us-west-1,us-west-1,91,91,1.0
3,11,frontend,a,us-east-1,us-east-1,108,108,1.0
4,11,c,d,us-west-1,us-west-1,91,91,1.0
5,11,c,d,us-east-1,us-east-1,108,108,1.0
6,11,a,b,us-west-1,us-west-1,91,91,1.0
7,11,a,b,us-east-1,us-east-1,108,108,1.0
8,11,SOURCE,frontend,XXXX,us-west-1,91,199,0.457286432160804
9,11,SOURCE,frontend,XXXX,us-east-1,108,199,0.542713567839196
0,12,b,c,us-west-1,us-west-1,106,106,1.0
1,12,b,c,us-east-1,us-east-1,91,91,1.0
2,12,frontend,a,us-west-1,us-west-1,106,106,1.0
3,12,frontend,a,us-east-1,us-east-1,91,91,1.0
4,12,c,d,us-west-1,us-west-1,106,106,1.0
5,12,c,d,us-east-1,us-east-1,91,91,1.0
6,12,a,b,us-west-1,us-west-1,106,106,1.0
7,12,a,b,us-east-1,us-east-1,91,91,1.0
8,12,SOURCE,frontend,XXXX,us-west-1,106,197,0.5380710659898477
9,12,SOURCE,frontend,XXXX,us-east-1,91,197,0.4619289340101523
0,13,b,c,us-west-1,us-west-1,87,87,1.0
1,13,b,c,us-east-1,us-east-1,107,107,1.0
2,13,frontend,a,us-west-1,us-west-1,87,87,1.0
3,13,frontend,a,us-east-1,us-east-1,107,107,1.0
4,13,c,d,us-west-1,us-west-1,87,87,1.0
5,13,c,d,us-east-1,us-east-1,107,107,1.0
6,13,a,b,us-west-1,us-west-1,87,87,1.0
7,13,a,b,us-east-1,us-east-1,107,107,1.0
8,13,SOURCE,frontend,XXXX,us-west-1,87,194,0.4484536082474227
9,13,SOURCE,frontend,XXXX,us-east-1,107,194,0.5515463917525774
0,14,b,c,us-west-1,us-west-1,97,97,1.0
1,14,b,c,us-east-1,us-east-1,87,87,1.0
2,14,frontend,a,us-west-1,us-west-1,97,97,1.0
3,14,frontend,a,us-east-1,us-east-1,87,87,1.0
4,14,c,d,us-west-1,us-west-1,97,97,1.0
5,14,c,d,us-east-1,us-east-1,87,87,1.0
6,14,a,b,us-west-1,us-west-1,97,97,1.0
7,14,a,b,us-east-1,us-east-1,87,87,1.0
8,14,SOURCE,frontend,XXXX,us-west-1,97,184,0.5271739130434783
9,14,SOURCE,frontend,XXXX,us-east-1,87,184,0.47282608695652173
0,15,b,c,us-west-1,us-west-1,96,96,1.0
1,15,b,c,us-east-1,us-east-1,98,98,1.0
2,15,frontend,a,us-west-1,us-west-1,96,96,1.0
3,15,frontend,a,us-east-1,us-east-1,98,98,1.0
4,15,c,d,us-west-1,us-west-1,96,96,1.0
5,15,c,d,us-east-1,us-east-1,98,98,1.0
6,15,a,b,us-west-1,us-west-1,96,96,1.0
7,15,a,b,us-east-1,us-east-1,98,98,1.0
8,15,SOURCE,frontend,XXXX,us-west-1,96,194,0.4948453608247423
9,15,SOURCE,frontend,XXXX,us-east-1,98,194,0.5051546391752577
0,16,b,c,us-west-1,us-west-1,98,98,1.0
1,16,b,c,us-east-1,us-east-1,95,95,1.0
2,16,frontend,a,us-west-1,us-west-1,98,98,1.0
3,16,frontend,a,us-east-1,us-east-1,95,95,1.0
4,16,c,d,us-west-1,us-west-1,98,98,1.0
5,16,c,d,us-east-1,us-east-1,95,95,1.0
6,16,a,b,us-west-1,us-west-1,98,98,1.0
7,16,a,b,us-east-1,us-east-1,95,95,1.0
8,16,SOURCE,frontend,XXXX,us-west-1,98,193,0.5077720207253886
9,16,SOURCE,frontend,XXXX,us-east-1,95,193,0.49222797927461137
0,17,b,c,us-west-1,us-west-1,99,99,1.0
1,17,b,c,us-east-1,us-east-1,97,97,1.0
2,17,frontend,a,us-west-1,us-west-1,99,99,1.0
3,17,frontend,a,us-east-1,us-east-1,97,97,1.0
4,17,c,d,us-west-1,us-west-1,99,99,1.0
5,17,c,d,us-east-1,us-east-1,97,97,1.0
6,17,a,b,us-west-1,us-west-1,99,99,1.0
7,17,a,b,us-east-1,us-east-1,97,97,1.0
8,17,SOURCE,frontend,XXXX,us-west-1,99,196,0.5051020408163265
9,17,SOURCE,frontend,XXXX,us-east-1,97,196,0.49489795918367346
0,18,b,c,us-west-1,us-west-1,100,100,1.0
1,18,b,c,us-east-1,us-east-1,100,100,1.0
2,18,frontend,a,us-west-1,us-west-1,100,100,1.0
3,18,frontend,a,us-east-1,us-east-1,100,100,1.0
4,18,c,d,us-west-1,us-west-1,100,100,1.0
5,18,c,d,us-east-1,us-east-1,100,100,1.0
6,18,a,b,us-west-1,us-west-1,100,100,1.0
7,18,a,b,us-east-1,us-east-1,100,100,1.0
8,18,SOURCE,frontend,XXXX,us-west-1,100,200,0.5
