,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,205,205,1.0
1,1,b,c,us-east-1,us-east-1,63,63,1.0
2,1,frontend,a,us-west-1,us-west-1,205,268,0.7649253731343284
3,1,frontend,a,us-west-1,us-east-1,63,268,0.23507462686567165
4,1,c,d,us-west-1,us-west-1,205,205,1.0
5,1,c,d,us-east-1,us-east-1,63,63,1.0
6,1,a,b,us-west-1,us-west-1,205,205,1.0
7,1,a,b,us-east-1,us-east-1,63,63,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,267,267,1.0
0,2,b,c,us-west-1,us-west-1,311,311,1.0
1,2,b,c,us-east-1,us-east-1,295,295,1.0
2,2,frontend,a,us-west-1,us-west-1,311,563,0.5523978685612788
3,2,frontend,a,us-west-1,us-east-1,252,563,0.44760213143872113
4,2,frontend,a,us-east-1,us-east-1,43,43,1.0
5,2,c,d,us-west-1,us-west-1,311,311,1.0
6,2,c,d,us-east-1,us-east-1,295,295,1.0
7,2,a,b,us-west-1,us-west-1,311,311,1.0
8,2,a,b,us-east-1,us-east-1,295,295,1.0
9,2,SOURCE,frontend,XXXX,us-west-1,562,605,0.9289256198347108
10,2,SOURCE,frontend,XXXX,us-east-1,43,605,0.07107438016528926
0,3,b,c,us-west-1,us-west-1,236,236,1.0
1,3,b,c,us-east-1,us-east-1,193,193,1.0
2,3,frontend,a,us-west-1,us-west-1,236,318,0.7421383647798742
3,3,frontend,a,us-west-1,us-east-1,82,318,0.2578616352201258
4,3,frontend,a,us-east-1,us-east-1,111,111,1.0
5,3,c,d,us-west-1,us-west-1,236,236,1.0
6,3,c,d,us-east-1,us-east-1,193,193,1.0
7,3,a,b,us-west-1,us-west-1,236,236,1.0
8,3,a,b,us-east-1,us-east-1,193,193,1.0
9,3,SOURCE,frontend,XXXX,us-west-1,317,428,0.7406542056074766
10,3,SOURCE,frontend,XXXX,us-east-1,111,428,0.25934579439252337
0,4,b,c,us-west-1,us-west-1,231,231,1.0
1,4,b,c,us-east-1,us-east-1,184,184,1.0
2,4,frontend,a,us-west-1,us-west-1,231,314,0.7356687898089171
3,4,frontend,a,us-west-1,us-east-1,83,314,0.2643312101910828
4,4,frontend,a,us-east-1,us-east-1,101,101,1.0
5,4,c,d,us-west-1,us-west-1,231,231,1.0
6,4,c,d,us-east-1,us-east-1,184,184,1.0
7,4,a,b,us-west-1,us-west-1,231,231,1.0
8,4,a,b,us-east-1,us-east-1,184,184,1.0
9,4,SOURCE,frontend,XXXX,us-west-1,313,414,0.7560386473429952
10,4,SOURCE,frontend,XXXX,us-east-1,101,414,0.24396135265700483
0,5,b,c,us-west-1,us-west-1,258,258,1.0
1,5,b,c,us-east-1,us-east-1,229,229,1.0
2,5,frontend,a,us-west-1,us-west-1,258,387,0.6666666666666666
3,5,frontend,a,us-west-1,us-east-1,129,387,0.3333333333333333
4,5,frontend,a,us-east-1,us-east-1,100,100,1.0
5,5,c,d,us-west-1,us-west-1,258,258,1.0
6,5,c,d,us-east-1,us-east-1,229,229,1.0
7,5,a,b,us-west-1,us-west-1,258,258,1.0
8,5,a,b,us-east-1,us-east-1,229,229,1.0
9,5,SOURCE,frontend,XXXX,us-west-1,386,486,0.7942386831275721
10,5,SOURCE,frontend,XXXX,us-east-1,100,486,0.205761316872428
0,6,b,c,us-west-1,us-west-1,339,339,1.0
1,6,b,c,us-east-1,us-east-1,328,328,1.0
2,6,frontend,a,us-west-1,us-west-1,339,553,0.6130198915009042
3,6,frontend,a,us-west-1,us-east-1,214,553,0.38698010849909587
4,6,frontend,a,us-east-1,us-east-1,114,114,1.0
5,6,c,d,us-west-1,us-west-1,339,339,1.0
6,6,c,d,us-east-1,us-east-1,328,328,1.0
7,6,a,b,us-west-1,us-west-1,339,339,1.0
8,6,a,b,us-east-1,us-east-1,328,328,1.0
9,6,SOURCE,frontend,XXXX,us-west-1,552,666,0.8288288288288288
10,6,SOURCE,frontend,XXXX,us-east-1,114,666,0.17117117117117117
0,7,b,c,us-west-1,us-west-1,403,403,1.0
1,7,b,c,us-east-1,us-east-1,396,396,1.0
