,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,49,49,1.0
1,1,b,c,us-west-1,us-west-1,256,256,1.0
2,1,frontend,a,us-east-1,us-east-1,49,49,1.0
3,1,frontend,a,us-west-1,us-west-1,256,256,1.0
4,1,c,d,us-east-1,us-east-1,49,49,1.0
5,1,c,d,us-west-1,us-west-1,256,256,1.0
6,1,a,b,us-east-1,us-east-1,49,49,1.0
7,1,a,b,us-west-1,us-west-1,256,256,1.0
8,1,SOURCE,frontend,XXXX,us-east-1,49,305,0.16065573770491803
9,1,SOURCE,frontend,XXXX,us-west-1,256,305,0.839344262295082
0,2,b,c,us-east-1,us-east-1,248,248,1.0
1,2,b,c,us-west-1,us-west-1,321,321,1.0
2,2,frontend,a,us-east-1,us-east-1,108,108,1.0
3,2,frontend,a,us-west-1,us-east-1,140,461,0.3036876355748373
4,2,frontend,a,us-west-1,us-west-1,321,461,0.6963123644251626
5,2,c,d,us-east-1,us-east-1,248,248,1.0
6,2,c,d,us-west-1,us-west-1,321,321,1.0
7,2,a,b,us-east-1,us-east-1,248,248,1.0
8,2,a,b,us-west-1,us-west-1,321,321,1.0
9,2,SOURCE,frontend,XXXX,us-east-1,108,568,0.19014084507042253
10,2,SOURCE,frontend,XXXX,us-west-1,460,568,0.8098591549295775
0,3,b,c,us-east-1,us-east-1,252,252,1.0
1,3,b,c,us-west-1,us-west-1,324,324,1.0
2,3,frontend,a,us-east-1,us-east-1,103,103,1.0
3,3,frontend,a,us-west-1,us-east-1,149,473,0.3150105708245243
4,3,frontend,a,us-west-1,us-west-1,324,473,0.6849894291754757
5,3,c,d,us-east-1,us-east-1,252,252,1.0
6,3,c,d,us-west-1,us-west-1,324,324,1.0
7,3,a,b,us-east-1,us-east-1,252,252,1.0
8,3,a,b,us-west-1,us-west-1,324,324,1.0
9,3,SOURCE,frontend,XXXX,us-east-1,103,575,0.1791304347826087
10,3,SOURCE,frontend,XXXX,us-west-1,472,575,0.8208695652173913
0,4,b,c,us-east-1,us-east-1,142,142,1.0
1,4,b,c,us-west-1,us-west-1,293,293,1.0
2,4,frontend,a,us-east-1,us-east-1,101,101,1.0
3,4,frontend,a,us-west-1,us-east-1,41,334,0.12275449101796407
4,4,frontend,a,us-west-1,us-west-1,293,334,0.8772455089820359
5,4,c,d,us-east-1,us-east-1,142,142,1.0
6,4,c,d,us-west-1,us-west-1,293,293,1.0
7,4,a,b,us-east-1,us-east-1,142,142,1.0
8,4,a,b,us-west-1,us-west-1,293,293,1.0
9,4,SOURCE,frontend,XXXX,us-east-1,101,434,0.23271889400921658
10,4,SOURCE,frontend,XXXX,us-west-1,333,434,0.7672811059907834
0,5,b,c,us-east-1,us-east-1,426,426,1.0
1,5,b,c,us-west-1,us-west-1,447,447,1.0
2,5,frontend,a,us-east-1,us-east-1,111,111,1.0
3,5,frontend,a,us-west-1,us-east-1,315,762,0.41338582677165353
4,5,frontend,a,us-west-1,us-west-1,447,762,0.5866141732283464
5,5,c,d,us-east-1,us-east-1,426,426,1.0
6,5,c,d,us-west-1,us-west-1,447,447,1.0
7,5,a,b,us-east-1,us-east-1,426,426,1.0
8,5,a,b,us-west-1,us-west-1,447,447,1.0
9,5,SOURCE,frontend,XXXX,us-east-1,111,872,0.12729357798165136
10,5,SOURCE,frontend,XXXX,us-west-1,761,872,0.8727064220183486
0,6,b,c,us-east-1,us-east-1,320,320,1.0
1,6,b,c,us-west-1,us-west-1,363,363,1.0
2,6,frontend,a,us-east-1,us-east-1,128,128,1.0
3,6,frontend,a,us-west-1,us-east-1,192,555,0.34594594594594597
4,6,frontend,a,us-west-1,us-west-1,363,555,0.654054054054054
5,6,c,d,us-east-1,us-east-1,320,320,1.0
6,6,c,d,us-west-1,us-west-1,363,363,1.0
7,6,a,b,us-east-1,us-east-1,320,320,1.0
8,6,a,b,us-west-1,us-west-1,363,363,1.0
9,6,SOURCE,frontend,XXXX,us-east-1,128,682,0.187683284457478
10,6,SOURCE,frontend,XXXX,us-west-1,554,682,0.8123167155425219
0,7,b,c,us-east-1,us-east-1,270,270,1.0
1,7,b,c,us-west-1,us-west-1,332,332,1.0
2,7,frontend,a,us-east-1,us-east-1,90,90,1.0
3,7,frontend,a,us-west-1,us-east-1,180,512,0.3515625
4,7,frontend,a,us-west-1,us-west-1,332,512,0.6484375
5,7,c,d,us-east-1,us-east-1,270,270,1.0
6,7,c,d,us-west-1,us-west-1,332,332,1.0
7,7,a,b,us-east-1,us-east-1,270,270,1.0
8,7,a,b,us-west-1,us-west-1,332,332,1.0
9,7,SOURCE,frontend,XXXX,us-east-1,90,601,0.1497504159733777
10,7,SOURCE,frontend,XXXX,us-west-1,511,601,0.8502495840266223
0,8,b,c,us-east-1,us-east-1,239,239,1.0
1,8,b,c,us-west-1,us-west-1,318,318,1.0
2,8,frontend,a,us-east-1,us-east-1,93,93,1.0
3,8,frontend,a,us-west-1,us-east-1,146,464,0.3146551724137931
4,8,frontend,a,us-west-1,us-west-1,318,464,0.6853448275862069
5,8,c,d,us-east-1,us-east-1,239,239,1.0
6,8,c,d,us-west-1,us-west-1,318,318,1.0
7,8,a,b,us-east-1,us-east-1,239,239,1.0
8,8,a,b,us-west-1,us-west-1,318,318,1.0
9,8,SOURCE,frontend,XXXX,us-east-1,93,556,0.1672661870503597
