,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,17,17,1.0
1,1,b,c,us-east-1,us-east-1,1,1,1.0
2,1,frontend,a,us-west-1,us-west-1,17,18,0.9444444444444444
3,1,frontend,a,us-west-1,us-east-1,1,18,0.05555555555555555
4,1,c,d,us-west-1,us-west-1,17,17,1.0
5,1,c,d,us-east-1,us-east-1,1,1,1.0
6,1,a,b,us-west-1,us-west-1,17,17,1.0
7,1,a,b,us-east-1,us-east-1,1,1,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,17,17,1.0
0,2,b,c,us-west-1,us-west-1,245,245,1.0
1,2,b,c,us-east-1,us-east-1,102,102,1.0
2,2,frontend,a,us-west-1,us-west-1,245,339,0.7227138643067846
3,2,frontend,a,us-west-1,us-east-1,94,339,0.27728613569321536
4,2,frontend,a,us-east-1,us-east-1,8,8,1.0
5,2,c,d,us-west-1,us-west-1,245,245,1.0
6,2,c,d,us-east-1,us-east-1,102,102,1.0
7,2,a,b,us-west-1,us-west-1,245,245,1.0
8,2,a,b,us-east-1,us-east-1,102,102,1.0
9,2,SOURCE,frontend,XXXX,us-west-1,338,346,0.976878612716763
10,2,SOURCE,frontend,XXXX,us-east-1,8,346,0.023121387283236993
0,3,b,c,us-west-1,us-west-1,279,279,1.0
1,3,b,c,us-east-1,us-east-1,226,226,1.0
2,3,frontend,a,us-west-1,us-west-1,279,389,0.7172236503856041
3,3,frontend,a,us-west-1,us-east-1,110,389,0.2827763496143959
4,3,frontend,a,us-east-1,us-east-1,116,116,1.0
5,3,c,d,us-west-1,us-west-1,279,279,1.0
6,3,c,d,us-east-1,us-east-1,226,226,1.0
7,3,a,b,us-west-1,us-west-1,279,279,1.0
8,3,a,b,us-east-1,us-east-1,226,226,1.0
9,3,SOURCE,frontend,XXXX,us-west-1,388,504,0.7698412698412699
10,3,SOURCE,frontend,XXXX,us-east-1,116,504,0.23015873015873015
0,4,b,c,us-west-1,us-west-1,298,298,1.0
1,4,b,c,us-east-1,us-east-1,259,259,1.0
2,4,frontend,a,us-west-1,us-west-1,298,455,0.654945054945055
3,4,frontend,a,us-west-1,us-east-1,157,455,0.34505494505494505
4,4,frontend,a,us-east-1,us-east-1,102,102,1.0
5,4,c,d,us-west-1,us-west-1,298,298,1.0
6,4,c,d,us-east-1,us-east-1,259,259,1.0
