,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,24,24,1.0
1,1,frontend,a,us-west-1,us-west-1,24,24,1.0
2,1,c,d,us-west-1,us-west-1,24,24,1.0
3,1,a,b,us-west-1,us-west-1,24,24,1.0
4,1,SOURCE,frontend,XXXX,us-west-1,24,24,1.0
0,2,b,c,us-west-1,us-west-1,363,363,1.0
1,2,b,c,us-east-1,us-east-1,88,88,1.0
2,2,frontend,a,us-west-1,us-west-1,363,451,0.8048780487804879
3,2,frontend,a,us-west-1,us-east-1,88,451,0.1951219512195122
4,2,c,d,us-west-1,us-west-1,363,363,1.0
5,2,c,d,us-east-1,us-east-1,88,88,1.0
6,2,a,b,us-west-1,us-west-1,363,363,1.0
7,2,a,b,us-east-1,us-east-1,88,88,1.0
8,2,SOURCE,frontend,XXXX,us-west-1,450,450,1.0
0,3,b,c,us-west-1,us-west-1,229,229,1.0
1,3,b,c,us-east-1,us-east-1,108,108,1.0
2,3,frontend,a,us-west-1,us-west-1,229,229,1.0
3,3,frontend,a,us-east-1,us-east-1,108,108,1.0
4,3,c,d,us-west-1,us-west-1,229,229,1.0
5,3,c,d,us-east-1,us-east-1,108,108,1.0
6,3,a,b,us-west-1,us-west-1,229,229,1.0
7,3,a,b,us-east-1,us-east-1,108,108,1.0
8,3,SOURCE,frontend,XXXX,us-west-1,229,337,0.6795252225519288
9,3,SOURCE,frontend,XXXX,us-east-1,108,337,0.32047477744807124
0,4,b,c,us-west-1,us-west-1,385,385,1.0
1,4,b,c,us-east-1,us-east-1,261,261,1.0
2,4,frontend,a,us-west-1,us-west-1,385,538,0.7156133828996283
3,4,frontend,a,us-west-1,us-east-1,153,538,0.2843866171003718
4,4,frontend,a,us-east-1,us-east-1,108,108,1.0
5,4,c,d,us-west-1,us-west-1,385,385,1.0
6,4,c,d,us-east-1,us-east-1,261,261,1.0
7,4,a,b,us-west-1,us-west-1,385,385,1.0
8,4,a,b,us-east-1,us-east-1,261,261,1.0
9,4,SOURCE,frontend,XXXX,us-west-1,537,645,0.8325581395348837
10,4,SOURCE,frontend,XXXX,us-east-1,108,645,0.16744186046511628
0,5,b,c,us-west-1,us-west-1,296,296,1.0
1,5,b,c,us-east-1,us-east-1,99,99,1.0
2,5,frontend,a,us-west-1,us-west-1,296,296,1.0
3,5,frontend,a,us-east-1,us-east-1,99,99,1.0
4,5,c,d,us-west-1,us-west-1,296,296,1.0
5,5,c,d,us-east-1,us-east-1,99,99,1.0
6,5,a,b,us-west-1,us-west-1,296,296,1.0
7,5,a,b,us-east-1,us-east-1,99,99,1.0
8,5,SOURCE,frontend,XXXX,us-west-1,296,395,0.7493670886075949
9,5,SOURCE,frontend,XXXX,us-east-1,99,395,0.25063291139240507
0,6,b,c,us-west-1,us-west-1,365,365,1.0
1,6,b,c,us-east-1,us-east-1,151,151,1.0
2,6,frontend,a,us-west-1,us-west-1,365,408,0.8946078431372549
3,6,frontend,a,us-west-1,us-east-1,43,408,0.1053921568627451
4,6,frontend,a,us-east-1,us-east-1,108,108,1.0
5,6,c,d,us-west-1,us-west-1,365,365,1.0
6,6,c,d,us-east-1,us-east-1,151,151,1.0
7,6,a,b,us-west-1,us-west-1,365,365,1.0
8,6,a,b,us-east-1,us-east-1,151,151,1.0
9,6,SOURCE,frontend,XXXX,us-west-1,407,515,0.7902912621359224
10,6,SOURCE,frontend,XXXX,us-east-1,108,515,0.20970873786407768
0,7,b,c,us-west-1,us-west-1,365,365,1.0
1,7,b,c,us-east-1,us-east-1,139,139,1.0
2,7,frontend,a,us-west-1,us-west-1,365,378,0.9656084656084656
3,7,frontend,a,us-west-1,us-east-1,13,378,0.03439153439153439
4,7,frontend,a,us-east-1,us-east-1,126,126,1.0
5,7,c,d,us-west-1,us-west-1,365,365,1.0
6,7,c,d,us-east-1,us-east-1,139,139,1.0
7,7,a,b,us-west-1,us-west-1,365,365,1.0
8,7,a,b,us-east-1,us-east-1,139,139,1.0
9,7,SOURCE,frontend,XXXX,us-west-1,377,503,0.7495029821073559
10,7,SOURCE,frontend,XXXX,us-east-1,126,503,0.2504970178926441
0,8,b,c,us-west-1,us-west-1,368,368,1.0
1,8,b,c,us-east-1,us-east-1,179,179,1.0
2,8,frontend,a,us-west-1,us-west-1,368,448,0.8214285714285714
3,8,frontend,a,us-west-1,us-east-1,80,448,0.17857142857142858
4,8,frontend,a,us-east-1,us-east-1,99,99,1.0
5,8,c,d,us-west-1,us-west-1,368,368,1.0
6,8,c,d,us-east-1,us-east-1,179,179,1.0
7,8,a,b,us-west-1,us-west-1,368,368,1.0
8,8,a,b,us-east-1,us-east-1,179,179,1.0
9,8,SOURCE,frontend,XXXX,us-west-1,447,546,0.8186813186813187
10,8,SOURCE,frontend,XXXX,us-east-1,99,546,0.1813186813186813
0,9,b,c,us-west-1,us-west-1,333,333,1.0
1,9,b,c,us-east-1,us-east-1,94,94,1.0
2,9,frontend,a,us-west-1,us-west-1,333,333,1.0
3,9,frontend,a,us-east-1,us-east-1,94,94,1.0
4,9,c,d,us-west-1,us-west-1,333,333,1.0
5,9,c,d,us-east-1,us-east-1,94,94,1.0
6,9,a,b,us-west-1,us-west-1,333,333,1.0
7,9,a,b,us-east-1,us-east-1,94,94,1.0
