,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,7,7,1.0
1,1,b,c,us-west-1,us-west-1,16,16,1.0
2,1,frontend,a,us-east-1,us-east-1,7,7,1.0
3,1,frontend,a,us-west-1,us-west-1,16,16,1.0
4,1,c,d,us-east-1,us-east-1,7,7,1.0
5,1,c,d,us-west-1,us-west-1,16,16,1.0
6,1,a,b,us-east-1,us-east-1,7,7,1.0
7,1,a,b,us-west-1,us-west-1,16,16,1.0
8,1,SOURCE,frontend,XXXX,us-east-1,7,23,0.30434782608695654
9,1,SOURCE,frontend,XXXX,us-west-1,16,23,0.6956521739130435
0,2,b,c,us-east-1,us-east-1,7,7,1.0
1,2,b,c,us-west-1,us-west-1,112,112,1.0
2,2,frontend,a,us-east-1,us-east-1,7,7,1.0
3,2,frontend,a,us-west-1,us-west-1,112,112,1.0
4,2,c,d,us-east-1,us-east-1,7,7,1.0
5,2,c,d,us-west-1,us-west-1,112,112,1.0
6,2,a,b,us-east-1,us-east-1,7,7,1.0
7,2,a,b,us-west-1,us-west-1,112,112,1.0
8,2,SOURCE,frontend,XXXX,us-east-1,7,119,0.058823529411764705
9,2,SOURCE,frontend,XXXX,us-west-1,112,119,0.9411764705882353
0,3,b,c,us-east-1,us-east-1,208,208,1.0
1,3,b,c,us-west-1,us-west-1,372,372,1.0
2,3,frontend,a,us-east-1,us-east-1,113,113,1.0
3,3,frontend,a,us-west-1,us-east-1,95,467,0.20342612419700215
4,3,frontend,a,us-west-1,us-west-1,372,467,0.7965738758029979
5,3,c,d,us-east-1,us-east-1,208,208,1.0
6,3,c,d,us-west-1,us-west-1,372,372,1.0
7,3,a,b,us-east-1,us-east-1,208,208,1.0
8,3,a,b,us-west-1,us-west-1,372,372,1.0
9,3,SOURCE,frontend,XXXX,us-east-1,113,579,0.19516407599309155
10,3,SOURCE,frontend,XXXX,us-west-1,466,579,0.8048359240069085
0,4,b,c,us-east-1,us-east-1,105,105,1.0
1,4,b,c,us-west-1,us-west-1,161,161,1.0
2,4,frontend,a,us-east-1,us-east-1,105,105,1.0
3,4,frontend,a,us-west-1,us-west-1,161,161,1.0
4,4,c,d,us-east-1,us-east-1,105,105,1.0
5,4,c,d,us-west-1,us-west-1,161,161,1.0
6,4,a,b,us-east-1,us-east-1,105,105,1.0
7,4,a,b,us-west-1,us-west-1,161,161,1.0
8,4,SOURCE,frontend,XXXX,us-east-1,105,266,0.39473684210526316
9,4,SOURCE,frontend,XXXX,us-west-1,161,266,0.6052631578947368
0,5,b,c,us-east-1,us-east-1,100,100,1.0
1,5,b,c,us-west-1,us-west-1,280,280,1.0
2,5,frontend,a,us-east-1,us-east-1,99,99,1.0
3,5,frontend,a,us-west-1,us-west-1,280,280,1.0
4,5,c,d,us-east-1,us-east-1,100,100,1.0
5,5,c,d,us-west-1,us-west-1,280,280,1.0
6,5,a,b,us-east-1,us-east-1,99,99,1.0
7,5,a,b,us-west-1,us-west-1,280,280,1.0
8,5,SOURCE,frontend,XXXX,us-east-1,99,379,0.2612137203166227
9,5,SOURCE,frontend,XXXX,us-west-1,280,379,0.7387862796833773
0,6,b,c,us-east-1,us-east-1,110,110,1.0
1,6,b,c,us-west-1,us-west-1,58,58,1.0
2,6,frontend,a,us-east-1,us-east-1,110,110,1.0
3,6,frontend,a,us-west-1,us-west-1,58,58,1.0
4,6,c,d,us-east-1,us-east-1,110,110,1.0
5,6,c,d,us-west-1,us-west-1,58,58,1.0
6,6,a,b,us-east-1,us-east-1,110,110,1.0
7,6,a,b,us-west-1,us-west-1,58,58,1.0
8,6,SOURCE,frontend,XXXX,us-east-1,110,168,0.6547619047619048
9,6,SOURCE,frontend,XXXX,us-west-1,58,168,0.34523809523809523
0,7,b,c,us-east-1,us-east-1,277,277,1.0
1,7,b,c,us-west-1,us-west-1,390,390,1.0
2,7,frontend,a,us-east-1,us-east-1,123,123,1.0
3,7,frontend,a,us-west-1,us-east-1,154,544,0.28308823529411764
4,7,frontend,a,us-west-1,us-west-1,390,544,0.7169117647058824
5,7,c,d,us-east-1,us-east-1,277,277,1.0
6,7,c,d,us-west-1,us-west-1,390,390,1.0
7,7,a,b,us-east-1,us-east-1,277,277,1.0
8,7,a,b,us-west-1,us-west-1,390,390,1.0
9,7,SOURCE,frontend,XXXX,us-east-1,123,666,0.18468468468468469
10,7,SOURCE,frontend,XXXX,us-west-1,543,666,0.8153153153153153
0,8,b,c,us-east-1,us-east-1,105,105,1.0
1,8,b,c,us-west-1,us-west-1,363,363,1.0
2,8,frontend,a,us-east-1,us-east-1,98,98,1.0
3,8,frontend,a,us-west-1,us-east-1,7,370,0.01891891891891892
4,8,frontend,a,us-west-1,us-west-1,363,370,0.981081081081081
5,8,c,d,us-east-1,us-east-1,105,105,1.0
6,8,c,d,us-west-1,us-west-1,363,363,1.0
7,8,a,b,us-east-1,us-east-1,105,105,1.0
8,8,a,b,us-west-1,us-west-1,363,363,1.0
9,8,SOURCE,frontend,XXXX,us-east-1,98,467,0.20985010706638116
10,8,SOURCE,frontend,XXXX,us-west-1,369,467,0.7901498929336188
0,9,b,c,us-east-1,us-east-1,432,432,1.0
1,9,b,c,us-west-1,us-west-1,477,477,1.0
2,9,frontend,a,us-east-1,us-east-1,94,94,1.0
