,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,207,207,1.0
1,1,b,c,us-west-1,us-west-1,392,392,1.0
2,1,a,b,us-east-1,us-east-1,207,207,1.0
3,1,a,b,us-west-1,us-west-1,392,392,1.0
4,1,c,d,us-east-1,us-east-1,207,207,1.0
5,1,c,d,us-west-1,us-west-1,392,392,1.0
6,1,frontend,a,us-east-1,us-east-1,86,86,1.0
7,1,frontend,a,us-west-1,us-east-1,121,513,0.23586744639376217
8,1,frontend,a,us-west-1,us-west-1,392,513,0.7641325536062378
9,1,SOURCE,frontend,XXXX,us-east-1,86,598,0.14381270903010032
10,1,SOURCE,frontend,XXXX,us-west-1,512,598,0.8561872909698997
0,2,b,c,us-east-1,us-east-1,202,202,1.0
1,2,b,c,us-west-1,us-west-1,391,391,1.0
2,2,a,b,us-east-1,us-east-1,202,202,1.0
3,2,a,b,us-west-1,us-west-1,391,391,1.0
4,2,c,d,us-east-1,us-east-1,202,202,1.0
5,2,c,d,us-west-1,us-west-1,391,391,1.0
6,2,frontend,a,us-east-1,us-east-1,86,86,1.0
7,2,frontend,a,us-west-1,us-east-1,116,507,0.22879684418145957
8,2,frontend,a,us-west-1,us-west-1,391,507,0.7712031558185405
9,2,SOURCE,frontend,XXXX,us-east-1,86,592,0.14527027027027026
10,2,SOURCE,frontend,XXXX,us-west-1,506,592,0.8547297297297297
0,3,b,c,us-east-1,us-east-1,215,215,1.0
1,3,b,c,us-west-1,us-west-1,394,394,1.0
2,3,a,b,us-east-1,us-east-1,215,215,1.0
3,3,a,b,us-west-1,us-west-1,394,394,1.0
4,3,c,d,us-east-1,us-east-1,215,215,1.0
5,3,c,d,us-west-1,us-west-1,394,394,1.0
6,3,frontend,a,us-east-1,us-east-1,93,93,1.0
7,3,frontend,a,us-west-1,us-east-1,122,516,0.2364341085271318
8,3,frontend,a,us-west-1,us-west-1,394,516,0.7635658914728682
9,3,SOURCE,frontend,XXXX,us-east-1,93,608,0.15296052631578946
10,3,SOURCE,frontend,XXXX,us-west-1,515,608,0.8470394736842105
0,4,b,c,us-east-1,us-east-1,212,212,1.0
1,4,b,c,us-west-1,us-west-1,393,393,1.0
2,4,a,b,us-east-1,us-east-1,212,212,1.0
3,4,a,b,us-west-1,us-west-1,393,393,1.0
4,4,c,d,us-east-1,us-east-1,212,212,1.0
5,4,c,d,us-west-1,us-west-1,393,393,1.0
6,4,frontend,a,us-east-1,us-east-1,101,101,1.0
7,4,frontend,a,us-west-1,us-east-1,111,504,0.22023809523809523
8,4,frontend,a,us-west-1,us-west-1,393,504,0.7797619047619048
9,4,SOURCE,frontend,XXXX,us-east-1,101,604,0.1672185430463576
10,4,SOURCE,frontend,XXXX,us-west-1,503,604,0.8327814569536424
0,5,b,c,us-east-1,us-east-1,220,220,1.0
1,5,b,c,us-west-1,us-west-1,394,394,1.0
2,5,a,b,us-east-1,us-east-1,220,220,1.0
