,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,103,206,0.5
1,1,b,c,us-east-1,us-west-1,103,206,0.5
2,1,b,c,us-west-1,us-east-1,103,206,0.5
3,1,b,c,us-west-1,us-west-1,103,206,0.5
4,1,frontend,a,us-east-1,us-west-1,37,37,1.0
5,1,frontend,a,us-west-1,us-east-1,205,373,0.5495978552278821
6,1,frontend,a,us-west-1,us-west-1,168,373,0.450402144772118
7,1,c,d,us-east-1,us-east-1,103,206,0.5
8,1,c,d,us-east-1,us-west-1,103,206,0.5
9,1,c,d,us-west-1,us-east-1,103,206,0.5
10,1,c,d,us-west-1,us-west-1,103,206,0.5
11,1,a,b,us-east-1,us-east-1,103,206,0.5
12,1,a,b,us-east-1,us-west-1,103,206,0.5
13,1,a,b,us-west-1,us-east-1,103,206,0.5
14,1,a,b,us-west-1,us-west-1,103,206,0.5
15,1,SOURCE,frontend,XXXX,us-east-1,37,410,0.09024390243902439
16,1,SOURCE,frontend,XXXX,us-west-1,373,410,0.9097560975609756
0,2,b,c,us-east-1,us-east-1,110,220,0.5
1,2,b,c,us-east-1,us-west-1,110,220,0.5
2,2,b,c,us-west-1,us-east-1,110,220,0.5
3,2,b,c,us-west-1,us-west-1,110,220,0.5
4,2,frontend,a,us-east-1,us-west-1,37,37,1.0
5,2,frontend,a,us-west-1,us-east-1,219,401,0.5461346633416458
6,2,frontend,a,us-west-1,us-west-1,182,401,0.4538653366583541
7,2,c,d,us-east-1,us-east-1,110,220,0.5
8,2,c,d,us-east-1,us-west-1,110,220,0.5
9,2,c,d,us-west-1,us-east-1,110,220,0.5
10,2,c,d,us-west-1,us-west-1,110,220,0.5
11,2,a,b,us-east-1,us-east-1,110,220,0.5
12,2,a,b,us-east-1,us-west-1,110,220,0.5
13,2,a,b,us-west-1,us-east-1,110,220,0.5
14,2,a,b,us-west-1,us-west-1,110,220,0.5
15,2,SOURCE,frontend,XXXX,us-east-1,37,438,0.08447488584474885
16,2,SOURCE,frontend,XXXX,us-west-1,401,438,0.9155251141552512
0,3,b,c,us-east-1,us-east-1,156,313,0.4984025559105431
1,3,b,c,us-east-1,us-west-1,157,313,0.5015974440894568
2,3,b,c,us-west-1,us-east-1,157,313,0.5015974440894568
3,3,b,c,us-west-1,us-west-1,156,313,0.4984025559105431
4,3,frontend,a,us-east-1,us-west-1,110,110,1.0
5,3,frontend,a,us-west-1,us-east-1,312,514,0.6070038910505836
6,3,frontend,a,us-west-1,us-west-1,202,514,0.39299610894941633
7,3,c,d,us-east-1,us-east-1,157,313,0.5015974440894568
8,3,c,d,us-east-1,us-west-1,156,313,0.4984025559105431
9,3,c,d,us-west-1,us-east-1,156,313,0.4984025559105431
10,3,c,d,us-west-1,us-west-1,157,313,0.5015974440894568
11,3,a,b,us-east-1,us-east-1,156,312,0.5
12,3,a,b,us-east-1,us-west-1,156,312,0.5
13,3,a,b,us-west-1,us-east-1,157,313,0.5015974440894568
14,3,a,b,us-west-1,us-west-1,156,313,0.4984025559105431
15,3,SOURCE,frontend,XXXX,us-east-1,110,624,0.1762820512820513
16,3,SOURCE,frontend,XXXX,us-west-1,514,624,0.8237179487179487
0,4,b,c,us-east-1,us-east-1,197,394,0.5
1,4,b,c,us-east-1,us-west-1,197,394,0.5
2,4,b,c,us-west-1,us-east-1,197,394,0.5
3,4,b,c,us-west-1,us-west-1,197,394,0.5
4,4,frontend,a,us-east-1,us-west-1,102,102,1.0
5,4,frontend,a,us-west-1,us-east-1,393,684,0.5745614035087719
6,4,frontend,a,us-west-1,us-west-1,291,684,0.42543859649122806
7,4,c,d,us-east-1,us-east-1,197,394,0.5
8,4,c,d,us-east-1,us-west-1,197,394,0.5
9,4,c,d,us-west-1,us-east-1,197,394,0.5
10,4,c,d,us-west-1,us-west-1,197,394,0.5
11,4,a,b,us-east-1,us-east-1,197,394,0.5
12,4,a,b,us-east-1,us-west-1,197,394,0.5
13,4,a,b,us-west-1,us-east-1,197,394,0.5
14,4,a,b,us-west-1,us-west-1,197,394,0.5
