,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,34,34,1.0
1,1,frontend,a,us-west-1,us-west-1,34,34,1.0
2,1,c,d,us-west-1,us-west-1,34,34,1.0
3,1,a,b,us-west-1,us-west-1,34,34,1.0
4,1,SOURCE,frontend,XXXX,us-west-1,34,34,1.0
0,2,b,c,us-east-1,us-east-1,18,18,1.0
1,2,b,c,us-west-1,us-west-1,363,363,1.0
2,2,frontend,a,us-west-1,us-east-1,18,381,0.047244094488188976
3,2,frontend,a,us-west-1,us-west-1,363,381,0.952755905511811
4,2,c,d,us-east-1,us-east-1,18,18,1.0
5,2,c,d,us-west-1,us-west-1,363,363,1.0
6,2,a,b,us-east-1,us-east-1,18,18,1.0
7,2,a,b,us-west-1,us-west-1,363,363,1.0
8,2,SOURCE,frontend,XXXX,us-west-1,380,380,1.0
0,3,b,c,us-east-1,us-east-1,107,107,1.0
1,3,b,c,us-west-1,us-west-1,304,304,1.0
2,3,frontend,a,us-east-1,us-east-1,106,106,1.0
3,3,frontend,a,us-west-1,us-west-1,304,304,1.0
4,3,c,d,us-east-1,us-east-1,107,107,1.0
5,3,c,d,us-west-1,us-west-1,304,304,1.0
6,3,a,b,us-east-1,us-east-1,107,107,1.0
7,3,a,b,us-west-1,us-west-1,304,304,1.0
8,3,SOURCE,frontend,XXXX,us-east-1,106,410,0.25853658536585367
9,3,SOURCE,frontend,XXXX,us-west-1,304,410,0.7414634146341463
0,4,b,c,us-east-1,us-east-1,191,191,1.0
1,4,b,c,us-west-1,us-west-1,369,369,1.0
2,4,frontend,a,us-east-1,us-east-1,103,103,1.0
3,4,frontend,a,us-west-1,us-east-1,88,457,0.1925601750547046
4,4,frontend,a,us-west-1,us-west-1,369,457,0.8074398249452954
5,4,c,d,us-east-1,us-east-1,191,191,1.0
6,4,c,d,us-west-1,us-west-1,369,369,1.0
7,4,a,b,us-east-1,us-east-1,191,191,1.0
8,4,a,b,us-west-1,us-west-1,369,369,1.0
9,4,SOURCE,frontend,XXXX,us-east-1,103,559,0.18425760286225404
10,4,SOURCE,frontend,XXXX,us-west-1,456,559,0.815742397137746
0,5,b,c,us-east-1,us-east-1,238,238,1.0
1,5,b,c,us-west-1,us-west-1,378,378,1.0
2,5,frontend,a,us-east-1,us-east-1,103,103,1.0
3,5,frontend,a,us-west-1,us-east-1,135,513,0.2631578947368421
4,5,frontend,a,us-west-1,us-west-1,378,513,0.7368421052631579
5,5,c,d,us-east-1,us-east-1,238,238,1.0
6,5,c,d,us-west-1,us-west-1,378,378,1.0
7,5,a,b,us-east-1,us-east-1,238,238,1.0
8,5,a,b,us-west-1,us-west-1,378,378,1.0
9,5,SOURCE,frontend,XXXX,us-east-1,103,615,0.16747967479674797
10,5,SOURCE,frontend,XXXX,us-west-1,512,615,0.832520325203252
0,6,b,c,us-east-1,us-east-1,100,100,1.0
1,6,b,c,us-west-1,us-west-1,203,203,1.0
2,6,frontend,a,us-east-1,us-east-1,100,100,1.0
3,6,frontend,a,us-west-1,us-west-1,203,203,1.0
4,6,c,d,us-east-1,us-east-1,100,100,1.0
5,6,c,d,us-west-1,us-west-1,203,203,1.0
6,6,a,b,us-east-1,us-east-1,100,100,1.0
7,6,a,b,us-west-1,us-west-1,203,203,1.0
8,6,SOURCE,frontend,XXXX,us-east-1,100,303,0.33003300330033003
9,6,SOURCE,frontend,XXXX,us-west-1,203,303,0.66996699669967
0,7,b,c,us-east-1,us-east-1,305,305,1.0
1,7,b,c,us-west-1,us-west-1,402,402,1.0
2,7,frontend,a,us-east-1,us-east-1,134,134,1.0
3,7,frontend,a,us-west-1,us-east-1,171,573,0.29842931937172773
4,7,frontend,a,us-west-1,us-west-1,402,573,0.7015706806282722
5,7,c,d,us-east-1,us-east-1,305,305,1.0
6,7,c,d,us-west-1,us-west-1,402,402,1.0
7,7,a,b,us-east-1,us-east-1,305,305,1.0
8,7,a,b,us-west-1,us-west-1,402,402,1.0
9,7,SOURCE,frontend,XXXX,us-east-1,134,706,0.18980169971671387
10,7,SOURCE,frontend,XXXX,us-west-1,572,706,0.8101983002832861
0,8,b,c,us-east-1,us-east-1,100,100,1.0
1,8,b,c,us-west-1,us-west-1,211,211,1.0
2,8,frontend,a,us-east-1,us-east-1,100,100,1.0
3,8,frontend,a,us-west-1,us-west-1,211,211,1.0
4,8,c,d,us-east-1,us-east-1,100,100,1.0
5,8,c,d,us-west-1,us-west-1,211,211,1.0
6,8,a,b,us-east-1,us-east-1,100,100,1.0
7,8,a,b,us-west-1,us-west-1,211,211,1.0
8,8,SOURCE,frontend,XXXX,us-east-1,100,311,0.3215434083601286
9,8,SOURCE,frontend,XXXX,us-west-1,211,311,0.6784565916398714
0,9,b,c,us-east-1,us-east-1,90,90,1.0
1,9,b,c,us-west-1,us-west-1,298,298,1.0
2,9,frontend,a,us-east-1,us-east-1,90,90,1.0
3,9,frontend,a,us-west-1,us-west-1,298,298,1.0
4,9,c,d,us-east-1,us-east-1,90,90,1.0
5,9,c,d,us-west-1,us-west-1,298,298,1.0
6,9,a,b,us-east-1,us-east-1,90,90,1.0
7,9,a,b,us-west-1,us-west-1,298,298,1.0
8,9,SOURCE,frontend,XXXX,us-east-1,90,388,0.23195876288659795
9,9,SOURCE,frontend,XXXX,us-west-1,298,388,0.7680412371134021
0,10,b,c,us-east-1,us-east-1,99,99,1.0
1,10,b,c,us-west-1,us-west-1,116,116,1.0
2,10,frontend,a,us-east-1,us-east-1,99,99,1.0
3,10,frontend,a,us-west-1,us-west-1,116,116,1.0
4,10,c,d,us-east-1,us-east-1,99,99,1.0
5,10,c,d,us-west-1,us-west-1,116,116,1.0
6,10,a,b,us-east-1,us-east-1,99,99,1.0
7,10,a,b,us-west-1,us-west-1,116,116,1.0
8,10,SOURCE,frontend,XXXX,us-east-1,99,215,0.4604651162790698
9,10,SOURCE,frontend,XXXX,us-west-1,116,215,0.5395348837209303
0,11,b,c,us-east-1,us-east-1,139,139,1.0
1,11,b,c,us-west-1,us-west-1,365,365,1.0
2,11,frontend,a,us-east-1,us-east-1,83,83,1.0
3,11,frontend,a,us-west-1,us-east-1,56,421,0.1330166270783848
4,11,frontend,a,us-west-1,us-west-1,365,421,0.8669833729216152
5,11,c,d,us-east-1,us-east-1,139,139,1.0
6,11,c,d,us-west-1,us-west-1,365,365,1.0
7,11,a,b,us-east-1,us-east-1,139,139,1.0
8,11,a,b,us-west-1,us-west-1,365,365,1.0
9,11,SOURCE,frontend,XXXX,us-east-1,83,503,0.16500994035785288
10,11,SOURCE,frontend,XXXX,us-west-1,420,503,0.8349900596421471
0,12,b,c,us-east-1,us-east-1,322,322,1.0
1,12,b,c,us-west-1,us-west-1,409,409,1.0
2,12,frontend,a,us-east-1,us-east-1,108,108,1.0
3,12,frontend,a,us-west-1,us-east-1,214,623,0.3434991974317817
4,12,frontend,a,us-west-1,us-west-1,409,623,0.6565008025682183
5,12,c,d,us-east-1,us-east-1,322,322,1.0
6,12,c,d,us-west-1,us-west-1,409,409,1.0
7,12,a,b,us-east-1,us-east-1,322,322,1.0
8,12,a,b,us-west-1,us-west-1,409,409,1.0
9,12,SOURCE,frontend,XXXX,us-east-1,108,730,0.14794520547945206
10,12,SOURCE,frontend,XXXX,us-west-1,622,730,0.852054794520548
0,13,b,c,us-east-1,us-east-1,560,560,1.0
1,13,b,c,us-west-1,us-west-1,583,583,1.0
2,13,frontend,a,us-east-1,us-east-1,99,99,1.0
3,13,frontend,a,us-west-1,us-east-1,461,1044,0.44157088122605365
4,13,frontend,a,us-west-1,us-west-1,583,1044,0.5584291187739464
5,13,c,d,us-east-1,us-east-1,560,560,1.0
6,13,c,d,us-west-1,us-west-1,583,583,1.0
7,13,a,b,us-east-1,us-east-1,560,560,1.0
8,13,a,b,us-west-1,us-west-1,583,583,1.0
9,13,SOURCE,frontend,XXXX,us-east-1,99,1142,0.08669001751313485
10,13,SOURCE,frontend,XXXX,us-west-1,1043,1142,0.9133099824868651
0,14,b,c,us-east-1,us-east-1,393,393,1.0
1,14,b,c,us-west-1,us-west-1,451,451,1.0
2,14,frontend,a,us-east-1,us-east-1,108,108,1.0
3,14,frontend,a,us-west-1,us-east-1,285,736,0.38722826086956524
4,14,frontend,a,us-west-1,us-west-1,451,736,0.6127717391304348
5,14,c,d,us-east-1,us-east-1,393,393,1.0
6,14,c,d,us-west-1,us-west-1,451,451,1.0
7,14,a,b,us-east-1,us-east-1,393,393,1.0
8,14,a,b,us-west-1,us-west-1,451,451,1.0
9,14,SOURCE,frontend,XXXX,us-east-1,108,843,0.12811387900355872
10,14,SOURCE,frontend,XXXX,us-west-1,735,843,0.8718861209964412
0,15,b,c,us-east-1,us-east-1,339,339,1.0
1,15,b,c,us-west-1,us-west-1,418,418,1.0
2,15,frontend,a,us-east-1,us-east-1,84,84,1.0
3,15,frontend,a,us-west-1,us-east-1,255,673,0.3789004457652303
4,15,frontend,a,us-west-1,us-west-1,418,673,0.6210995542347697
5,15,c,d,us-east-1,us-east-1,339,339,1.0
6,15,c,d,us-west-1,us-west-1,418,418,1.0
7,15,a,b,us-east-1,us-east-1,339,339,1.0
8,15,a,b,us-west-1,us-west-1,418,418,1.0
9,15,SOURCE,frontend,XXXX,us-east-1,84,756,0.1111111111111111
10,15,SOURCE,frontend,XXXX,us-west-1,672,756,0.8888888888888888
