,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,7,7,1.0
1,1,frontend,a,us-west-1,us-west-1,7,7,1.0
2,1,c,d,us-west-1,us-west-1,7,7,1.0
3,1,a,b,us-west-1,us-west-1,7,7,1.0
4,1,SOURCE,frontend,XXXX,us-west-1,7,7,1.0
0,2,b,c,us-west-1,us-west-1,307,307,1.0
1,2,b,c,us-east-1,us-east-1,127,127,1.0
2,2,frontend,a,us-west-1,us-west-1,307,434,0.7073732718894009
3,2,frontend,a,us-west-1,us-east-1,127,434,0.2926267281105991
4,2,c,d,us-west-1,us-west-1,307,307,1.0
5,2,c,d,us-east-1,us-east-1,127,127,1.0
6,2,a,b,us-west-1,us-west-1,307,307,1.0
7,2,a,b,us-east-1,us-east-1,127,127,1.0
8,2,SOURCE,frontend,XXXX,us-west-1,433,433,1.0
0,3,b,c,us-west-1,us-west-1,319,319,1.0
1,3,b,c,us-east-1,us-east-1,201,201,1.0
2,3,frontend,a,us-west-1,us-west-1,319,422,0.7559241706161137
3,3,frontend,a,us-west-1,us-east-1,103,422,0.24407582938388625
4,3,frontend,a,us-east-1,us-east-1,98,98,1.0
5,3,c,d,us-west-1,us-west-1,319,319,1.0
6,3,c,d,us-east-1,us-east-1,201,201,1.0
7,3,a,b,us-west-1,us-west-1,319,319,1.0
8,3,a,b,us-east-1,us-east-1,201,201,1.0
9,3,SOURCE,frontend,XXXX,us-west-1,421,519,0.8111753371868978
10,3,SOURCE,frontend,XXXX,us-east-1,98,519,0.18882466281310212
0,4,b,c,us-west-1,us-west-1,289,289,1.0
1,4,b,c,us-east-1,us-east-1,102,102,1.0
2,4,frontend,a,us-west-1,us-west-1,289,289,1.0
3,4,frontend,a,us-east-1,us-east-1,101,101,1.0
4,4,c,d,us-west-1,us-west-1,289,289,1.0
5,4,c,d,us-east-1,us-east-1,102,102,1.0
6,4,a,b,us-west-1,us-west-1,289,289,1.0
7,4,a,b,us-east-1,us-east-1,102,102,1.0
8,4,SOURCE,frontend,XXXX,us-west-1,289,390,0.7410256410256411
9,4,SOURCE,frontend,XXXX,us-east-1,101,390,0.258974358974359
0,5,b,c,us-west-1,us-west-1,251,251,1.0
1,5,b,c,us-east-1,us-east-1,109,109,1.0
2,5,frontend,a,us-west-1,us-west-1,251,251,1.0
3,5,frontend,a,us-east-1,us-east-1,108,108,1.0
4,5,c,d,us-west-1,us-west-1,251,251,1.0
5,5,c,d,us-east-1,us-east-1,109,109,1.0
6,5,a,b,us-west-1,us-west-1,251,251,1.0
7,5,a,b,us-east-1,us-east-1,109,109,1.0
8,5,SOURCE,frontend,XXXX,us-west-1,251,359,0.6991643454038997
9,5,SOURCE,frontend,XXXX,us-east-1,108,359,0.3008356545961003
0,6,b,c,us-west-1,us-west-1,312,312,1.0
1,6,b,c,us-east-1,us-east-1,166,166,1.0
2,6,frontend,a,us-west-1,us-west-1,312,383,0.814621409921671
3,6,frontend,a,us-west-1,us-east-1,71,383,0.185378590078329
4,6,frontend,a,us-east-1,us-east-1,95,95,1.0
5,6,c,d,us-west-1,us-west-1,312,312,1.0
6,6,c,d,us-east-1,us-east-1,166,166,1.0
7,6,a,b,us-west-1,us-west-1,312,312,1.0
8,6,a,b,us-east-1,us-east-1,166,166,1.0
9,6,SOURCE,frontend,XXXX,us-west-1,382,477,0.80083857442348
10,6,SOURCE,frontend,XXXX,us-east-1,95,477,0.19916142557651992
0,7,b,c,us-west-1,us-west-1,168,168,1.0
1,7,b,c,us-east-1,us-east-1,132,132,1.0
2,7,frontend,a,us-west-1,us-west-1,168,168,1.0
3,7,frontend,a,us-east-1,us-east-1,132,132,1.0
4,7,c,d,us-west-1,us-west-1,168,168,1.0
5,7,c,d,us-east-1,us-east-1,132,132,1.0
6,7,a,b,us-west-1,us-west-1,168,168,1.0
7,7,a,b,us-east-1,us-east-1,132,132,1.0
8,7,SOURCE,frontend,XXXX,us-west-1,168,300,0.56
9,7,SOURCE,frontend,XXXX,us-east-1,132,300,0.44
0,8,b,c,us-west-1,us-west-1,324,324,1.0
1,8,b,c,us-east-1,us-east-1,221,221,1.0
2,8,frontend,a,us-west-1,us-west-1,324,438,0.7397260273972602
3,8,frontend,a,us-west-1,us-east-1,114,438,0.2602739726027397
4,8,frontend,a,us-east-1,us-east-1,107,107,1.0
5,8,c,d,us-west-1,us-west-1,324,324,1.0
6,8,c,d,us-east-1,us-east-1,221,221,1.0
7,8,a,b,us-west-1,us-west-1,324,324,1.0
8,8,a,b,us-east-1,us-east-1,221,221,1.0
9,8,SOURCE,frontend,XXXX,us-west-1,437,544,0.8033088235294118
10,8,SOURCE,frontend,XXXX,us-east-1,107,544,0.19669117647058823
0,9,b,c,us-west-1,us-west-1,303,303,1.0
1,9,b,c,us-east-1,us-east-1,90,90,1.0
2,9,frontend,a,us-west-1,us-west-1,303,303,1.0
3,9,frontend,a,us-east-1,us-east-1,89,89,1.0
4,9,c,d,us-west-1,us-west-1,303,303,1.0
5,9,c,d,us-east-1,us-east-1,90,90,1.0
6,9,a,b,us-west-1,us-west-1,303,303,1.0
7,9,a,b,us-east-1,us-east-1,90,90,1.0
8,9,SOURCE,frontend,XXXX,us-west-1,303,392,0.7729591836734694
9,9,SOURCE,frontend,XXXX,us-east-1,89,392,0.22704081632653061
0,10,b,c,us-west-1,us-west-1,303,303,1.0
1,10,b,c,us-east-1,us-east-1,97,97,1.0
2,10,frontend,a,us-west-1,us-west-1,303,303,1.0
3,10,frontend,a,us-east-1,us-east-1,96,96,1.0
4,10,c,d,us-west-1,us-west-1,303,303,1.0
5,10,c,d,us-east-1,us-east-1,97,97,1.0
6,10,a,b,us-west-1,us-west-1,303,303,1.0
7,10,a,b,us-east-1,us-east-1,97,97,1.0
8,10,SOURCE,frontend,XXXX,us-west-1,303,399,0.7593984962406015
9,10,SOURCE,frontend,XXXX,us-east-1,96,399,0.24060150375939848
0,11,b,c,us-west-1,us-west-1,729,729,1.0
1,11,b,c,us-east-1,us-east-1,723,723,1.0
2,11,frontend,a,us-west-1,us-west-1,729,1366,0.5336749633967789
3,11,frontend,a,us-west-1,us-east-1,637,1366,0.4663250366032211
4,11,frontend,a,us-east-1,us-east-1,86,86,1.0
5,11,c,d,us-west-1,us-west-1,729,729,1.0
6,11,c,d,us-east-1,us-east-1,723,723,1.0
7,11,a,b,us-west-1,us-west-1,729,729,1.0
8,11,a,b,us-east-1,us-east-1,723,723,1.0
9,11,SOURCE,frontend,XXXX,us-west-1,1365,1451,0.9407305306685044
10,11,SOURCE,frontend,XXXX,us-east-1,86,1451,0.059269469331495524
0,12,b,c,us-west-1,us-west-1,325,325,1.0
1,12,b,c,us-east-1,us-east-1,224,224,1.0
2,12,frontend,a,us-west-1,us-west-1,325,442,0.7352941176470589
3,12,frontend,a,us-west-1,us-east-1,117,442,0.2647058823529412
4,12,frontend,a,us-east-1,us-east-1,107,107,1.0
5,12,c,d,us-west-1,us-west-1,325,325,1.0
6,12,c,d,us-east-1,us-east-1,224,224,1.0
7,12,a,b,us-west-1,us-west-1,325,325,1.0
8,12,a,b,us-east-1,us-east-1,224,224,1.0
9,12,SOURCE,frontend,XXXX,us-west-1,441,548,0.8047445255474452
10,12,SOURCE,frontend,XXXX,us-east-1,107,548,0.19525547445255476
0,13,b,c,us-west-1,us-west-1,345,345,1.0
1,13,b,c,us-east-1,us-east-1,271,271,1.0
2,13,frontend,a,us-west-1,us-west-1,345,516,0.6686046511627907
3,13,frontend,a,us-west-1,us-east-1,171,516,0.3313953488372093
4,13,frontend,a,us-east-1,us-east-1,100,100,1.0
5,13,c,d,us-west-1,us-west-1,345,345,1.0
6,13,c,d,us-east-1,us-east-1,271,271,1.0
7,13,a,b,us-west-1,us-west-1,345,345,1.0
8,13,a,b,us-east-1,us-east-1,271,271,1.0
9,13,SOURCE,frontend,XXXX,us-west-1,515,615,0.8373983739837398
10,13,SOURCE,frontend,XXXX,us-east-1,100,615,0.16260162601626016
0,14,b,c,us-west-1,us-west-1,279,279,1.0
1,14,b,c,us-east-1,us-east-1,103,103,1.0
2,14,frontend,a,us-west-1,us-west-1,279,279,1.0
3,14,frontend,a,us-east-1,us-east-1,103,103,1.0
4,14,c,d,us-west-1,us-west-1,279,279,1.0
5,14,c,d,us-east-1,us-east-1,103,103,1.0
6,14,a,b,us-west-1,us-west-1,279,279,1.0
7,14,a,b,us-east-1,us-east-1,103,103,1.0
8,14,SOURCE,frontend,XXXX,us-west-1,279,382,0.7303664921465969
9,14,SOURCE,frontend,XXXX,us-east-1,103,382,0.2696335078534031
0,15,b,c,us-west-1,us-west-1,211,211,1.0
1,15,b,c,us-east-1,us-east-1,86,86,1.0
2,15,frontend,a,us-west-1,us-west-1,211,211,1.0
3,15,frontend,a,us-east-1,us-east-1,86,86,1.0
4,15,c,d,us-west-1,us-west-1,211,211,1.0
5,15,c,d,us-east-1,us-east-1,86,86,1.0
6,15,a,b,us-west-1,us-west-1,211,211,1.0
7,15,a,b,us-east-1,us-east-1,86,86,1.0
8,15,SOURCE,frontend,XXXX,us-west-1,211,297,0.7104377104377104
9,15,SOURCE,frontend,XXXX,us-east-1,86,297,0.2895622895622896
0,16,b,c,us-west-1,us-west-1,305,305,1.0
1,16,b,c,us-east-1,us-east-1,96,96,1.0
2,16,frontend,a,us-west-1,us-west-1,305,305,1.0
3,16,frontend,a,us-east-1,us-east-1,95,95,1.0
4,16,c,d,us-west-1,us-west-1,305,305,1.0
5,16,c,d,us-east-1,us-east-1,96,96,1.0
6,16,a,b,us-west-1,us-west-1,305,305,1.0
7,16,a,b,us-east-1,us-east-1,96,96,1.0
8,16,SOURCE,frontend,XXXX,us-west-1,305,400,0.7625
9,16,SOURCE,frontend,XXXX,us-east-1,95,400,0.2375
0,17,b,c,us-west-1,us-west-1,227,227,1.0
1,17,b,c,us-east-1,us-east-1,107,107,1.0
2,17,frontend,a,us-west-1,us-west-1,227,227,1.0
3,17,frontend,a,us-east-1,us-east-1,106,106,1.0
4,17,c,d,us-west-1,us-west-1,227,227,1.0
5,17,c,d,us-east-1,us-east-1,107,107,1.0
6,17,a,b,us-west-1,us-west-1,227,227,1.0
7,17,a,b,us-east-1,us-east-1,106,106,1.0
8,17,SOURCE,frontend,XXXX,us-west-1,227,333,0.6816816816816816
9,17,SOURCE,frontend,XXXX,us-east-1,106,333,0.3183183183183183
0,18,b,c,us-west-1,us-west-1,328,328,1.0
1,18,b,c,us-east-1,us-east-1,233,233,1.0
2,18,frontend,a,us-west-1,us-west-1,328,461,0.7114967462039046
3,18,frontend,a,us-west-1,us-east-1,133,461,0.2885032537960954
4,18,frontend,a,us-east-1,us-east-1,100,100,1.0
5,18,c,d,us-west-1,us-west-1,328,328,1.0
6,18,c,d,us-east-1,us-east-1,233,233,1.0
7,18,a,b,us-west-1,us-west-1,328,328,1.0
8,18,a,b,us-east-1,us-east-1,233,233,1.0
9,18,SOURCE,frontend,XXXX,us-west-1,460,560,0.8214285714285714
10,18,SOURCE,frontend,XXXX,us-east-1,100,560,0.17857142857142858
0,19,b,c,us-west-1,us-west-1,111,111,1.0
1,19,b,c,us-east-1,us-east-1,95,95,1.0
2,19,frontend,a,us-west-1,us-west-1,111,111,1.0
3,19,frontend,a,us-east-1,us-east-1,95,95,1.0
4,19,c,d,us-west-1,us-west-1,111,111,1.0
5,19,c,d,us-east-1,us-east-1,95,95,1.0
6,19,a,b,us-west-1,us-west-1,111,111,1.0
7,19,a,b,us-east-1,us-east-1,95,95,1.0
8,19,SOURCE,frontend,XXXX,us-west-1,111,206,0.5388349514563107
9,19,SOURCE,frontend,XXXX,us-east-1,95,206,0.46116504854368934
0,20,b,c,us-west-1,us-west-1,332,332,1.0
1,20,b,c,us-east-1,us-east-1,244,244,1.0
2,20,frontend,a,us-west-1,us-west-1,332,478,0.694560669456067
3,20,frontend,a,us-west-1,us-east-1,146,478,0.3054393305439331
4,20,frontend,a,us-east-1,us-east-1,98,98,1.0
5,20,c,d,us-west-1,us-west-1,332,332,1.0
6,20,c,d,us-east-1,us-east-1,244,244,1.0
7,20,a,b,us-west-1,us-west-1,332,332,1.0
8,20,a,b,us-east-1,us-east-1,244,244,1.0
9,20,SOURCE,frontend,XXXX,us-west-1,477,575,0.8295652173913044
10,20,SOURCE,frontend,XXXX,us-east-1,98,575,0.17043478260869566
0,21,b,c,us-west-1,us-west-1,174,174,1.0
1,21,b,c,us-east-1,us-east-1,99,99,1.0
2,21,frontend,a,us-west-1,us-west-1,174,174,1.0
3,21,frontend,a,us-east-1,us-east-1,99,99,1.0
4,21,c,d,us-west-1,us-west-1,174,174,1.0
5,21,c,d,us-east-1,us-east-1,99,99,1.0
6,21,a,b,us-west-1,us-west-1,174,174,1.0
7,21,a,b,us-east-1,us-east-1,99,99,1.0
8,21,SOURCE,frontend,XXXX,us-west-1,174,273,0.6373626373626373
9,21,SOURCE,frontend,XXXX,us-east-1,99,273,0.3626373626373626
0,22,b,c,us-west-1,us-west-1,363,363,1.0
1,22,b,c,us-east-1,us-east-1,306,306,1.0
2,22,frontend,a,us-west-1,us-west-1,363,583,0.6226415094339622
3,22,frontend,a,us-west-1,us-east-1,220,583,0.37735849056603776
4,22,frontend,a,us-east-1,us-east-1,86,86,1.0
5,22,c,d,us-west-1,us-west-1,363,363,1.0
6,22,c,d,us-east-1,us-east-1,306,306,1.0
7,22,a,b,us-west-1,us-west-1,363,363,1.0
8,22,a,b,us-east-1,us-east-1,306,306,1.0
9,22,SOURCE,frontend,XXXX,us-west-1,582,668,0.8712574850299402
10,22,SOURCE,frontend,XXXX,us-east-1,86,668,0.12874251497005987
0,23,b,c,us-west-1,us-west-1,308,308,1.0
1,23,b,c,us-east-1,us-east-1,139,139,1.0
2,23,frontend,a,us-west-1,us-west-1,308,355,0.8676056338028169
3,23,frontend,a,us-west-1,us-east-1,47,355,0.1323943661971831
4,23,frontend,a,us-east-1,us-east-1,92,92,1.0
5,23,c,d,us-west-1,us-west-1,308,308,1.0
6,23,c,d,us-east-1,us-east-1,139,139,1.0
7,23,a,b,us-west-1,us-west-1,308,308,1.0
8,23,a,b,us-east-1,us-east-1,139,139,1.0
9,23,SOURCE,frontend,XXXX,us-west-1,354,446,0.7937219730941704
10,23,SOURCE,frontend,XXXX,us-east-1,92,446,0.2062780269058296
0,24,b,c,us-west-1,us-west-1,389,389,1.0
1,24,b,c,us-east-1,us-east-1,345,345,1.0
2,24,frontend,a,us-west-1,us-west-1,389,632,0.615506329113924
3,24,frontend,a,us-west-1,us-east-1,243,632,0.38449367088607594
4,24,frontend,a,us-east-1,us-east-1,102,102,1.0
5,24,c,d,us-west-1,us-west-1,389,389,1.0
6,24,c,d,us-east-1,us-east-1,345,345,1.0
7,24,a,b,us-west-1,us-west-1,389,389,1.0
8,24,a,b,us-east-1,us-east-1,345,345,1.0
9,24,SOURCE,frontend,XXXX,us-west-1,631,733,0.8608458390177354
10,24,SOURCE,frontend,XXXX,us-east-1,102,733,0.13915416098226466
0,25,b,c,us-west-1,us-west-1,314,314,1.0
1,25,b,c,us-east-1,us-east-1,180,180,1.0
2,25,frontend,a,us-west-1,us-west-1,314,381,0.8241469816272966
3,25,frontend,a,us-west-1,us-east-1,67,381,0.17585301837270342
4,25,frontend,a,us-east-1,us-east-1,113,113,1.0
5,25,c,d,us-west-1,us-west-1,314,314,1.0
6,25,c,d,us-east-1,us-east-1,180,180,1.0
7,25,a,b,us-west-1,us-west-1,314,314,1.0
8,25,a,b,us-east-1,us-east-1,180,180,1.0
9,25,SOURCE,frontend,XXXX,us-west-1,380,493,0.77079107505071
10,25,SOURCE,frontend,XXXX,us-east-1,113,493,0.22920892494929007
0,26,b,c,us-west-1,us-west-1,343,343,1.0
1,26,b,c,us-east-1,us-east-1,268,268,1.0
2,26,frontend,a,us-west-1,us-west-1,343,509,0.6738703339882122
3,26,frontend,a,us-west-1,us-east-1,166,509,0.32612966601178783
4,26,frontend,a,us-east-1,us-east-1,102,102,1.0
5,26,c,d,us-west-1,us-west-1,343,343,1.0
6,26,c,d,us-east-1,us-east-1,268,268,1.0
7,26,a,b,us-west-1,us-west-1,343,343,1.0
8,26,a,b,us-east-1,us-east-1,268,268,1.0
9,26,SOURCE,frontend,XXXX,us-west-1,508,610,0.8327868852459016
10,26,SOURCE,frontend,XXXX,us-east-1,102,610,0.16721311475409836
0,27,b,c,us-west-1,us-west-1,310,310,1.0
1,27,b,c,us-east-1,us-east-1,150,150,1.0
2,27,frontend,a,us-west-1,us-west-1,310,341,0.9090909090909091
3,27,frontend,a,us-west-1,us-east-1,31,341,0.09090909090909091
4,27,frontend,a,us-east-1,us-east-1,119,119,1.0
5,27,c,d,us-west-1,us-west-1,310,310,1.0
6,27,c,d,us-east-1,us-east-1,150,150,1.0
7,27,a,b,us-west-1,us-west-1,310,310,1.0
8,27,a,b,us-east-1,us-east-1,150,150,1.0
9,27,SOURCE,frontend,XXXX,us-west-1,340,459,0.7407407407407407
10,27,SOURCE,frontend,XXXX,us-east-1,119,459,0.25925925925925924
0,28,b,c,us-west-1,us-west-1,282,282,1.0
1,28,b,c,us-east-1,us-east-1,92,92,1.0
2,28,frontend,a,us-west-1,us-west-1,282,282,1.0
3,28,frontend,a,us-east-1,us-east-1,92,92,1.0
4,28,c,d,us-west-1,us-west-1,282,282,1.0
5,28,c,d,us-east-1,us-east-1,92,92,1.0
6,28,a,b,us-west-1,us-west-1,282,282,1.0
7,28,a,b,us-east-1,us-east-1,92,92,1.0
8,28,SOURCE,frontend,XXXX,us-west-1,282,374,0.7540106951871658
9,28,SOURCE,frontend,XXXX,us-east-1,92,374,0.24598930481283424
0,29,b,c,us-west-1,us-west-1,315,315,1.0
1,29,b,c,us-east-1,us-east-1,186,186,1.0
2,29,frontend,a,us-west-1,us-west-1,315,412,0.7645631067961165
3,29,frontend,a,us-west-1,us-east-1,97,412,0.2354368932038835
4,29,frontend,a,us-east-1,us-east-1,89,89,1.0
5,29,c,d,us-west-1,us-west-1,315,315,1.0
6,29,c,d,us-east-1,us-east-1,186,186,1.0
7,29,a,b,us-west-1,us-west-1,315,315,1.0
8,29,a,b,us-east-1,us-east-1,186,186,1.0
9,29,SOURCE,frontend,XXXX,us-west-1,411,500,0.822
10,29,SOURCE,frontend,XXXX,us-east-1,89,500,0.178
0,30,b,c,us-west-1,us-west-1,294,294,1.0
1,30,b,c,us-east-1,us-east-1,90,90,1.0
2,30,frontend,a,us-west-1,us-west-1,294,294,1.0
3,30,frontend,a,us-east-1,us-east-1,89,89,1.0
4,30,c,d,us-west-1,us-west-1,294,294,1.0
5,30,c,d,us-east-1,us-east-1,90,90,1.0
6,30,a,b,us-west-1,us-west-1,294,294,1.0
7,30,a,b,us-east-1,us-east-1,90,90,1.0
8,30,SOURCE,frontend,XXXX,us-west-1,294,383,0.7676240208877284
9,30,SOURCE,frontend,XXXX,us-east-1,89,383,0.23237597911227154
0,31,b,c,us-west-1,us-west-1,317,317,1.0
1,31,b,c,us-east-1,us-east-1,196,196,1.0
2,31,frontend,a,us-west-1,us-west-1,317,407,0.7788697788697788
3,31,frontend,a,us-west-1,us-east-1,90,407,0.22113022113022113
4,31,frontend,a,us-east-1,us-east-1,106,106,1.0
5,31,c,d,us-west-1,us-west-1,317,317,1.0
6,31,c,d,us-east-1,us-east-1,196,196,1.0
7,31,a,b,us-west-1,us-west-1,317,317,1.0
8,31,a,b,us-east-1,us-east-1,196,196,1.0
9,31,SOURCE,frontend,XXXX,us-west-1,406,512,0.79296875
