,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
61,us-west-1,sd03b,POST,/light,8307a7b453283b90a970569fa066da44,0de6ce35e0b1fb8c,aae77e5ae9837cee,3.0,7.0,4.0,1.0,4.0,-1,sd03b@POST@/light:18446744073709551200|,sd03b@POST@/light:300|
62,us-west-1,mc660d,POST,/light,8307a7b453283b90a970569fa066da44,adbf4da4da818e50,5295369e37344d1c,3.0,4.0,1.0,1.0,1.0,-1,mc660d@POST@/light:18446744073709551222|,mc660d@POST@/light:300|
63,us-west-1,db3dd1,POST,/light,8307a7b453283b90a970569fa066da44,dafba5854d3874a0,a0a678d5f2697629,4.0,6.0,2.0,2.0,2.0,-1,db3dd1@POST@/light:18446744073709551190|,db3dd1@POST@/light:312|
64,us-west-1,mc676c,POST,/light,8307a7b453283b90a970569fa066da44,b81d22be12673786,a0a678d5f2697629,4.0,5.0,1.0,1.0,1.0,-1,mc676c@POST@/light:18446744073709551197|,mc676c@POST@/light:324|
65,us-west-1,mcd096,POST,/light,8307a7b453283b90a970569fa066da44,6bda9bd9e85fab50,0de6ce35e0b1fb8c,4.0,5.0,1.0,1.0,1.0,-1,mcd096@POST@/light:18446744073709551217|,mcd096@POST@/light:282|
66,us-west-1,dbd1b5,POST,/light,8307a7b453283b90a970569fa066da44,66e5af3db67dcac8,0de6ce35e0b1fb8c,4.0,6.0,2.0,2.0,2.0,-1,dbd1b5@POST@/light:18446744073709551189|,dbd1b5@POST@/light:321|
67,us-west-1,mcc324,POST,/light,8307a7b453283b90a970569fa066da44,acaba4c27cf932a6,0de6ce35e0b1fb8c,4.0,5.0,1.0,1.0,1.0,-1,mcc324@POST@/light:18446744073709551202|,mcc324@POST@/light:321|
68,us-west-1,s6f83,POST,/light,8307a7b453283b90a970569fa066da44,a9be8be3c845557b,a970569fa066da44,0.0,11.0,11.0,6.0,11.0,-1,s6f83@POST@/light:18446744073709551193|,s6f83@POST@/light:288|
69,us-west-1,sslateingress,POST,/light,8307a7b453283b90a970569fa066da44,a970569fa066da44,nan,0.0,12.0,12.0,1.0,12.0,-1,sslateingress@POST@/light:1|,sslateingress@POST@/light:159|
70,us-west-1,saaee,POST,/light,8307a7b453283b90a970569fa066da44,5295369e37344d1c,a9be8be3c845557b,1.0,5.0,4.0,3.0,4.0,-1,saaee@POST@/light:18446744073709551189|,saaee@POST@/light:312|
71,us-west-1,mc9653,POST,/light,8307a7b453283b90a970569fa066da44,9cebca9af679e71e,a9be8be3c845557b,2.0,3.0,1.0,1.0,1.0,-1,mc9653@POST@/light:18446744073709551198|,mc9653@POST@/light:309|
72,us-west-1,db10bb,POST,/light,8307a7b453283b90a970569fa066da44,7feacda328b5ecc8,0de6ce35e0b1fb8c,5.0,7.0,2.0,2.0,2.0,-1,db10bb@POST@/light:18446744073709551212|,db10bb@POST@/light:303|
73,us-west-1,mc59ee,POST,/light,8307a7b453283b90a970569fa066da44,1918cce3cdfafd64,5295369e37344d1c,3.0,4.0,1.0,1.0,1.0,-1,mc59ee@POST@/light:18446744073709551182|,mc59ee@POST@/light:321|
74,us-west-1,mc01d6,POST,/light,8307a7b453283b90a970569fa066da44,eb195a5943e8464d,a0a678d5f2697629,4.0,5.0,1.0,1.0,1.0,-1,mc01d6@POST@/light:18446744073709551197|,mc01d6@POST@/light:345|
75,us-west-1,s222f,POST,/light,8307a7b453283b90a970569fa066da44,a0a678d5f2697629,a9be8be3c845557b,2.0,7.0,5.0,4.0,5.0,-1,s222f@POST@/light:18446744073709551198|,s222f@POST@/light:315|
76,us-west-1,mc12c6,POST,/light,e94e693b30774fb003ca1fcfd24a82df,74cb1afbc73c9984,58c0e3689ae7d217,6.0,7.0,1.0,1.0,1.0,-1,mc12c6@POST@/light:18446744073709551092|,mc12c6@POST@/light:345|
77,us-west-1,mc46a6,POST,/light,e94e693b30774fb003ca1fcfd24a82df,7aedcadb24413000,78cee4b3baa97b60,6.0,7.0,1.0,1.0,1.0,-1,mc46a6@POST@/light:18446744073709551140|,mc46a6@POST@/light:279|
78,us-west-1,mc676c,POST,/light,e94e693b30774fb003ca1fcfd24a82df,ee74d8b4b1fbfed1,78cee4b3baa97b60,5.0,6.0,1.0,1.0,1.0,-1,mc676c@POST@/light:18446744073709551130|,mc676c@POST@/light:297|
79,us-west-1,sd03b,POST,/light,e94e693b30774fb003ca1fcfd24a82df,58c0e3689ae7d217,8ff5f1248146b3f8,4.0,11.0,7.0,4.0,7.0,-1,sd03b@POST@/light:18446744073709551133|,sd03b@POST@/light:267|
80,us-west-1,mc9653,POST,/light,e94e693b30774fb003ca1fcfd24a82df,537f76e1828b6a7b,5f300f7eb025e963,4.0,5.0,1.0,1.0,1.0,-1,mc9653@POST@/light:18446744073709551132|,mc9653@POST@/light:270|
81,us-west-1,mc660d,POST,/light,e94e693b30774fb003ca1fcfd24a82df,c207915d39826622,71af8fec2591b5c4,7.0,9.0,2.0,2.0,2.0,-1,mc660d@POST@/light:18446744073709551143|,mc660d@POST@/light:279|
82,us-west-1,db3dd1,POST,/light,e94e693b30774fb003ca1fcfd24a82df,fdc79ff6de05a961,78cee4b3baa97b60,5.0,7.0,2.0,2.0,2.0,-1,db3dd1@POST@/light:18446744073709551113|,db3dd1@POST@/light:318|
83,us-west-1,mcd096,POST,/light,e94e693b30774fb003ca1fcfd24a82df,21e623e6d24a8ef5,58c0e3689ae7d217,5.0,7.0,2.0,2.0,2.0,-1,mcd096@POST@/light:18446744073709551133|,mcd096@POST@/light:327|
84,us-west-1,s222f,POST,/light,e94e693b30774fb003ca1fcfd24a82df,78cee4b3baa97b60,5f300f7eb025e963,4.0,10.0,6.0,4.0,6.0,-1,s222f@POST@/light:18446744073709551113|,s222f@POST@/light:294|
85,us-west-1,mcc324,POST,/light,e94e693b30774fb003ca1fcfd24a82df,e90917a242c3fb8b,58c0e3689ae7d217,6.0,7.0,1.0,1.0,1.0,-1,mcc324@POST@/light:18446744073709551123|,mcc324@POST@/light:321|
86,us-west-1,sslateingress,POST,/light,e94e693b30774fb003ca1fcfd24a82df,03ca1fcfd24a82df,nan,0.0,14.0,14.0,3.0,14.0,-1,sslateingress@POST@/light:1|,sslateingress@POST@/light:171|
87,us-west-1,s4dd6,POST,/light,e94e693b30774fb003ca1fcfd24a82df,8ff5f1248146b3f8,5f300f7eb025e963,3.0,12.0,9.0,2.0,9.0,-1,s4dd6@POST@/light:18446744073709551078|,s4dd6@POST@/light:318|
88,us-west-1,mc01d6,POST,/light,e94e693b30774fb003ca1fcfd24a82df,d219f0de8c62074a,78cee4b3baa97b60,5.0,6.0,1.0,1.0,1.0,-1,mc01d6@POST@/light:18446744073709551124|,mc01d6@POST@/light:276|
89,us-west-1,saaee,POST,/light,e94e693b30774fb003ca1fcfd24a82df,71af8fec2591b5c4,5f300f7eb025e963,4.0,11.0,7.0,5.0,7.0,-1,saaee@POST@/light:18446744073709551122|,saaee@POST@/light:270|
90,us-west-1,db10bb,POST,/light,e94e693b30774fb003ca1fcfd24a82df,885189467cb7d771,58c0e3689ae7d217,6.0,7.0,1.0,1.0,1.0,-1,db10bb@POST@/light:18446744073709551122|,db10bb@POST@/light:291|
91,us-west-1,db2af0,POST,/light,e94e693b30774fb003ca1fcfd24a82df,1ec140f51d6f8376,71af8fec2591b5c4,7.0,9.0,2.0,2.0,2.0,-1,db2af0@POST@/light:18446744073709551135|,db2af0@POST@/light:249|
92,us-west-1,mc59ee,POST,/light,e94e693b30774fb003ca1fcfd24a82df,9ab13fd0fd9b4a31,71af8fec2591b5c4,8.0,9.0,1.0,1.0,1.0,-1,mc59ee@POST@/light:18446744073709551106|,mc59ee@POST@/light:288|
93,us-west-1,dbd1b5,POST,/light,e94e693b30774fb003ca1fcfd24a82df,32af3ed113816de2,58c0e3689ae7d217,6.0,9.0,3.0,3.0,3.0,-1,dbd1b5@POST@/light:18446744073709551134|,dbd1b5@POST@/light:297|
94,us-west-1,s6f83,POST,/light,e94e693b30774fb003ca1fcfd24a82df,5f300f7eb025e963,03ca1fcfd24a82df,2.0,13.0,11.0,2.0,11.0,-1,s6f83@POST@/light:1|,s6f83@POST@/light:285|
95,us-west-1,db2af0,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,dab98b1aa06b60d9,599d3c4186c44f83,4.0,6.0,2.0,2.0,2.0,-1,db2af0@POST@/light:18446744073709551089|,db2af0@POST@/light:267|
96,us-west-1,db3dd1,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,b434a43b5c642ce3,d3ea2bc0eec30c23,3.0,5.0,2.0,2.0,2.0,-1,db3dd1@POST@/light:18446744073709551092|,db3dd1@POST@/light:288|
97,us-west-1,mc59ee,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,21ab6aa28899d95d,599d3c4186c44f83,5.0,7.0,2.0,2.0,2.0,-1,mc59ee@POST@/light:1|,mc59ee@POST@/light:270|
98,us-west-1,sslateingress,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,6535434aacac3de3,nan,0.0,13.0,13.0,0.0,13.0,-1,sslateingress@POST@/light:18446744073709551365|,sslateingress@POST@/light:132|
99,us-west-1,mcc324,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,3adcc33a1520e603,432d9072a80165f5,6.0,7.0,1.0,1.0,1.0,-1,mcc324@POST@/light:18446744073709551094|,mcc324@POST@/light:288|
100,us-west-1,mc676c,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,81feb0912ad1dbe7,d3ea2bc0eec30c23,4.0,5.0,1.0,1.0,1.0,-1,mc676c@POST@/light:18446744073709551074|,mc676c@POST@/light:303|
101,us-west-1,s4dd6,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,6b44fd079e98b23f,95e98bbeb4be6c3d,1.0,11.0,10.0,2.0,10.0,-1,s4dd6@POST@/light:18446744073709551045|,s4dd6@POST@/light:327|
102,us-west-1,mc01d6,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,73843523e4d07d8c,d3ea2bc0eec30c23,3.0,5.0,2.0,2.0,2.0,-1,mc01d6@POST@/light:18446744073709551102|,mc01d6@POST@/light:261|
103,us-west-1,saaee,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,599d3c4186c44f83,95e98bbeb4be6c3d,2.0,11.0,9.0,6.0,9.0,-1,saaee@POST@/light:18446744073709551095|,saaee@POST@/light:264|
104,us-west-1,sd03b,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,432d9072a80165f5,6b44fd079e98b23f,3.0,11.0,8.0,5.0,8.0,-1,sd03b@POST@/light:18446744073709551101|,sd03b@POST@/light:279|
105,us-west-1,mc9653,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,f09e15a1741f6d48,95e98bbeb4be6c3d,2.0,3.0,1.0,1.0,1.0,-1,mc9653@POST@/light:18446744073709551116|,mc9653@POST@/light:258|
106,us-west-1,mc660d,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,95a80017bf48e3b4,599d3c4186c44f83,4.0,5.0,1.0,1.0,1.0,-1,mc660d@POST@/light:18446744073709551089|,mc660d@POST@/light:252|
107,us-west-1,db10bb,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,01f5bebb36f95b1e,432d9072a80165f5,7.0,9.0,2.0,2.0,2.0,-1,db10bb@POST@/light:18446744073709551107|,db10bb@POST@/light:288|
108,us-west-1,dbd1b5,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,db42852d78f1d2c2,432d9072a80165f5,6.0,8.0,2.0,2.0,2.0,-1,dbd1b5@POST@/light:18446744073709551106|,dbd1b5@POST@/light:300|
109,us-west-1,s6f83,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,95e98bbeb4be6c3d,6535434aacac3de3,0.0,13.0,13.0,8.0,13.0,-1,s6f83@POST@/light:1|,s6f83@POST@/light:291|
110,us-west-1,mcd096,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,5290b4ea269172b9,432d9072a80165f5,7.0,8.0,1.0,1.0,1.0,-1,mcd096@POST@/light:18446744073709551088|,mcd096@POST@/light:285|
111,us-west-1,s222f,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,d3ea2bc0eec30c23,95e98bbeb4be6c3d,2.0,7.0,5.0,3.0,5.0,-1,s222f@POST@/light:18446744073709551091|,s222f@POST@/light:240|
112,us-west-1,mc12c6,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,0984ebcbb765d4e0,432d9072a80165f5,5.0,7.0,2.0,2.0,2.0,-1,mc12c6@POST@/light:18446744073709551065|,mc12c6@POST@/light:306|
113,us-west-1,mc46a6,POST,/light,65ce1c1bb0ce9d9a6535434aacac3de3,a535ba1b4818a08f,d3ea2bc0eec30c23,3.0,4.0,1.0,1.0,1.0,-1,mc46a6@POST@/light:18446744073709551111|,mc46a6@POST@/light:291|
