,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,255,255,1.0
1,1,b,c,us-east-1,us-west-1,254,254,1.0
2,1,a,b,us-west-1,us-west-1,254,254,1.0
3,1,a,b,us-east-1,us-west-1,1,255,0.00392156862745098
4,1,a,b,us-east-1,us-east-1,254,255,0.996078431372549
5,1,frontend,a,us-west-1,us-west-1,197,197,1.0
6,1,frontend,a,us-east-1,us-west-1,57,312,0.18269230769230768
7,1,frontend,a,us-east-1,us-east-1,255,312,0.8173076923076923
8,1,SOURCE,frontend,XXXX,us-west-1,197,508,0.38779527559055116
9,1,SOURCE,frontend,XXXX,us-east-1,311,508,0.6122047244094488
0,2,b,c,us-west-1,us-west-1,230,230,1.0
1,2,b,c,us-east-1,us-west-1,230,230,1.0
2,2,a,b,us-west-1,us-west-1,230,230,1.0
3,2,a,b,us-east-1,us-west-1,1,231,0.004329004329004329
4,2,a,b,us-east-1,us-east-1,230,231,0.9956709956709957
5,2,frontend,a,us-west-1,us-west-1,182,182,1.0
6,2,frontend,a,us-east-1,us-west-1,48,278,0.17266187050359713
7,2,frontend,a,us-east-1,us-east-1,230,278,0.8273381294964028
8,2,SOURCE,frontend,XXXX,us-west-1,182,459,0.39651416122004357
9,2,SOURCE,frontend,XXXX,us-east-1,277,459,0.6034858387799564
0,3,b,c,us-west-1,us-west-1,260,260,1.0
1,3,b,c,us-east-1,us-west-1,259,259,1.0
2,3,a,b,us-west-1,us-west-1,259,259,1.0
3,3,a,b,us-east-1,us-west-1,1,260,0.0038461538461538464
4,3,a,b,us-east-1,us-east-1,259,260,0.9961538461538462
5,3,frontend,a,us-west-1,us-west-1,203,203,1.0
6,3,frontend,a,us-east-1,us-west-1,56,316,0.17721518987341772
7,3,frontend,a,us-east-1,us-east-1,260,316,0.8227848101265823
8,3,SOURCE,frontend,XXXX,us-west-1,203,518,0.3918918918918919
9,3,SOURCE,frontend,XXXX,us-east-1,315,518,0.6081081081081081
0,4,b,c,us-west-1,us-west-1,241,241,1.0
1,4,b,c,us-east-1,us-west-1,240,240,1.0
2,4,a,b,us-west-1,us-west-1,240,240,1.0
3,4,a,b,us-east-1,us-west-1,1,241,0.004149377593360996
4,4,a,b,us-east-1,us-east-1,240,241,0.995850622406639
5,4,frontend,a,us-west-1,us-west-1,202,202,1.0
6,4,frontend,a,us-east-1,us-west-1,38,279,0.13620071684587814
7,4,frontend,a,us-east-1,us-east-1,241,279,0.8637992831541219
8,4,SOURCE,frontend,XXXX,us-west-1,202,480,0.42083333333333334
9,4,SOURCE,frontend,XXXX,us-east-1,278,480,0.5791666666666667
0,5,b,c,us-west-1,us-west-1,234,234,1.0
1,5,b,c,us-east-1,us-west-1,233,233,1.0
2,5,a,b,us-west-1,us-west-1,233,233,1.0
3,5,a,b,us-east-1,us-west-1,1,234,0.004273504273504274
4,5,a,b,us-east-1,us-east-1,233,234,0.9957264957264957
5,5,frontend,a,us-west-1,us-west-1,189,189,1.0
6,5,frontend,a,us-east-1,us-west-1,44,278,0.15827338129496402
7,5,frontend,a,us-east-1,us-east-1,234,278,0.841726618705036
8,5,SOURCE,frontend,XXXX,us-west-1,189,466,0.4055793991416309
9,5,SOURCE,frontend,XXXX,us-east-1,277,466,0.5944206008583691
0,6,b,c,us-west-1,us-west-1,252,252,1.0
1,6,b,c,us-east-1,us-west-1,252,252,1.0
2,6,a,b,us-west-1,us-west-1,252,252,1.0
3,6,a,b,us-east-1,us-west-1,1,253,0.003952569169960474
4,6,a,b,us-east-1,us-east-1,252,253,0.9960474308300395
5,6,frontend,a,us-west-1,us-west-1,193,193,1.0
6,6,frontend,a,us-east-1,us-west-1,59,311,0.18971061093247588
7,6,frontend,a,us-east-1,us-east-1,252,311,0.8102893890675241
8,6,SOURCE,frontend,XXXX,us-west-1,193,503,0.3836978131212724
9,6,SOURCE,frontend,XXXX,us-east-1,310,503,0.6163021868787276
0,7,b,c,us-west-1,us-west-1,245,245,1.0
1,7,b,c,us-east-1,us-west-1,245,245,1.0
2,7,a,b,us-west-1,us-west-1,245,245,1.0
3,7,a,b,us-east-1,us-west-1,1,246,0.0040650406504065045
4,7,a,b,us-east-1,us-east-1,245,246,0.9959349593495935
