,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,1,1,1.0
1,1,b,c,us-west-1,us-west-1,338,338,1.0
2,1,frontend,a,us-west-1,us-east-1,1,339,0.0029498525073746312
3,1,frontend,a,us-west-1,us-west-1,338,339,0.9970501474926253
4,1,c,d,us-east-1,us-east-1,1,1,1.0
5,1,c,d,us-west-1,us-west-1,338,338,1.0
6,1,a,b,us-east-1,us-east-1,1,1,1.0
7,1,a,b,us-west-1,us-west-1,338,338,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,338,338,1.0
0,2,b,c,us-east-1,us-east-1,85,85,1.0
1,2,b,c,us-west-1,us-west-1,338,338,1.0
2,2,frontend,a,us-east-1,us-east-1,85,85,1.0
3,2,frontend,a,us-west-1,us-west-1,338,338,1.0
4,2,c,d,us-east-1,us-east-1,85,85,1.0
5,2,c,d,us-west-1,us-west-1,338,338,1.0
6,2,a,b,us-east-1,us-east-1,85,85,1.0
7,2,a,b,us-west-1,us-west-1,338,338,1.0
8,2,SOURCE,frontend,XXXX,us-east-1,85,423,0.20094562647754138
9,2,SOURCE,frontend,XXXX,us-west-1,338,423,0.7990543735224587
0,3,b,c,us-east-1,us-east-1,230,230,1.0
1,3,b,c,us-west-1,us-west-1,376,376,1.0
2,3,frontend,a,us-east-1,us-east-1,102,102,1.0
3,3,frontend,a,us-west-1,us-east-1,128,504,0.25396825396825395
4,3,frontend,a,us-west-1,us-west-1,376,504,0.746031746031746
5,3,c,d,us-east-1,us-east-1,230,230,1.0
6,3,c,d,us-west-1,us-west-1,376,376,1.0
7,3,a,b,us-east-1,us-east-1,230,230,1.0
8,3,a,b,us-west-1,us-west-1,376,376,1.0
9,3,SOURCE,frontend,XXXX,us-east-1,102,605,0.16859504132231404
10,3,SOURCE,frontend,XXXX,us-west-1,503,605,0.8314049586776859
0,4,b,c,us-east-1,us-east-1,137,137,1.0
1,4,b,c,us-west-1,us-west-1,365,365,1.0
2,4,frontend,a,us-east-1,us-east-1,104,104,1.0
3,4,frontend,a,us-west-1,us-east-1,33,398,0.0829145728643216
4,4,frontend,a,us-west-1,us-west-1,365,398,0.9170854271356784
5,4,c,d,us-east-1,us-east-1,137,137,1.0
6,4,c,d,us-west-1,us-west-1,365,365,1.0
7,4,a,b,us-east-1,us-east-1,137,137,1.0
8,4,a,b,us-west-1,us-west-1,365,365,1.0
9,4,SOURCE,frontend,XXXX,us-east-1,104,501,0.20758483033932135
10,4,SOURCE,frontend,XXXX,us-west-1,397,501,0.7924151696606786
0,5,b,c,us-east-1,us-east-1,164,164,1.0
1,5,b,c,us-west-1,us-west-1,367,367,1.0
2,5,frontend,a,us-east-1,us-east-1,102,102,1.0
3,5,frontend,a,us-west-1,us-east-1,62,429,0.1445221445221445
4,5,frontend,a,us-west-1,us-west-1,367,429,0.8554778554778555
5,5,c,d,us-east-1,us-east-1,164,164,1.0
6,5,c,d,us-west-1,us-west-1,367,367,1.0
7,5,a,b,us-east-1,us-east-1,164,164,1.0
8,5,a,b,us-west-1,us-west-1,367,367,1.0
9,5,SOURCE,frontend,XXXX,us-east-1,102,530,0.19245283018867926
10,5,SOURCE,frontend,XXXX,us-west-1,428,530,0.8075471698113208
0,6,b,c,us-east-1,us-east-1,291,291,1.0
