,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,230,230,1.0
1,1,b,c,us-east-1,us-east-1,41,41,1.0
2,1,frontend,a,us-west-1,us-west-1,230,230,1.0
3,1,frontend,a,us-east-1,us-east-1,41,41,1.0
4,1,c,d,us-west-1,us-west-1,230,230,1.0
5,1,c,d,us-east-1,us-east-1,41,41,1.0
6,1,a,b,us-west-1,us-west-1,230,230,1.0
7,1,a,b,us-east-1,us-east-1,41,41,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,230,271,0.8487084870848709
9,1,SOURCE,frontend,XXXX,us-east-1,41,271,0.15129151291512916
0,2,b,c,us-west-1,us-west-1,331,331,1.0
1,2,b,c,us-east-1,us-east-1,239,239,1.0
2,2,frontend,a,us-west-1,us-west-1,331,529,0.6257088846880907
3,2,frontend,a,us-west-1,us-east-1,198,529,0.3742911153119093
4,2,frontend,a,us-east-1,us-east-1,41,41,1.0
5,2,c,d,us-west-1,us-west-1,331,331,1.0
6,2,c,d,us-east-1,us-east-1,239,239,1.0
7,2,a,b,us-west-1,us-west-1,331,331,1.0
8,2,a,b,us-east-1,us-east-1,239,239,1.0
9,2,SOURCE,frontend,XXXX,us-west-1,528,569,0.9279437609841827
10,2,SOURCE,frontend,XXXX,us-east-1,41,569,0.07205623901581722
0,3,b,c,us-west-1,us-west-1,259,259,1.0
1,3,b,c,us-east-1,us-east-1,112,112,1.0
2,3,frontend,a,us-west-1,us-west-1,259,259,1.0
3,3,frontend,a,us-east-1,us-east-1,111,111,1.0
4,3,c,d,us-west-1,us-west-1,259,259,1.0
5,3,c,d,us-east-1,us-east-1,112,112,1.0
6,3,a,b,us-west-1,us-west-1,259,259,1.0
7,3,a,b,us-east-1,us-east-1,112,112,1.0
8,3,SOURCE,frontend,XXXX,us-west-1,259,370,0.7
9,3,SOURCE,frontend,XXXX,us-east-1,111,370,0.3
0,4,b,c,us-west-1,us-west-1,308,308,1.0
1,4,b,c,us-east-1,us-east-1,127,127,1.0
2,4,frontend,a,us-west-1,us-west-1,308,337,0.913946587537092
3,4,frontend,a,us-west-1,us-east-1,29,337,0.08605341246290801
4,4,frontend,a,us-east-1,us-east-1,98,98,1.0
5,4,c,d,us-west-1,us-west-1,308,308,1.0
6,4,c,d,us-east-1,us-east-1,127,127,1.0
7,4,a,b,us-west-1,us-west-1,308,308,1.0
8,4,a,b,us-east-1,us-east-1,127,127,1.0
9,4,SOURCE,frontend,XXXX,us-west-1,336,434,0.7741935483870968
10,4,SOURCE,frontend,XXXX,us-east-1,98,434,0.22580645161290322
0,5,b,c,us-west-1,us-west-1,165,165,1.0
1,5,b,c,us-east-1,us-east-1,101,101,1.0
2,5,frontend,a,us-west-1,us-west-1,165,165,1.0
3,5,frontend,a,us-east-1,us-east-1,101,101,1.0
4,5,c,d,us-west-1,us-west-1,165,165,1.0
5,5,c,d,us-east-1,us-east-1,101,101,1.0
6,5,a,b,us-west-1,us-west-1,165,165,1.0
7,5,a,b,us-east-1,us-east-1,101,101,1.0
8,5,SOURCE,frontend,XXXX,us-west-1,165,266,0.6203007518796992
9,5,SOURCE,frontend,XXXX,us-east-1,101,266,0.37969924812030076
0,6,b,c,us-west-1,us-west-1,366,366,1.0
1,6,b,c,us-east-1,us-east-1,310,310,1.0
2,6,frontend,a,us-west-1,us-west-1,366,559,0.6547406082289803
3,6,frontend,a,us-west-1,us-east-1,193,559,0.34525939177101966
4,6,frontend,a,us-east-1,us-east-1,117,117,1.0
5,6,c,d,us-west-1,us-west-1,366,366,1.0
6,6,c,d,us-east-1,us-east-1,310,310,1.0
7,6,a,b,us-west-1,us-west-1,366,366,1.0
8,6,a,b,us-east-1,us-east-1,310,310,1.0
9,6,SOURCE,frontend,XXXX,us-west-1,558,675,0.8266666666666667
10,6,SOURCE,frontend,XXXX,us-east-1,117,675,0.17333333333333334
0,7,b,c,us-west-1,us-west-1,249,249,1.0
1,7,b,c,us-east-1,us-east-1,122,122,1.0
