,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,86,86,1.0
1,1,b,c,us-east-1,us-east-1,1,1,1.0
2,1,frontend,a,us-west-1,us-west-1,86,87,0.9885057471264368
3,1,frontend,a,us-west-1,us-east-1,1,87,0.011494252873563218
4,1,c,d,us-west-1,us-west-1,86,86,1.0
5,1,c,d,us-east-1,us-east-1,1,1,1.0
6,1,a,b,us-west-1,us-west-1,86,86,1.0
7,1,a,b,us-east-1,us-east-1,1,1,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,86,86,1.0
0,2,b,c,us-west-1,us-west-1,278,278,1.0
1,2,b,c,us-east-1,us-east-1,256,256,1.0
2,2,frontend,a,us-west-1,us-west-1,278,466,0.5965665236051502
3,2,frontend,a,us-west-1,us-east-1,188,466,0.4034334763948498
4,2,frontend,a,us-east-1,us-east-1,68,68,1.0
5,2,c,d,us-west-1,us-west-1,278,278,1.0
6,2,c,d,us-east-1,us-east-1,256,256,1.0
7,2,a,b,us-west-1,us-west-1,278,278,1.0
8,2,a,b,us-east-1,us-east-1,256,256,1.0
9,2,SOURCE,frontend,XXXX,us-west-1,465,533,0.8724202626641651
10,2,SOURCE,frontend,XXXX,us-east-1,68,533,0.1275797373358349
0,3,b,c,us-west-1,us-west-1,281,281,1.0
1,3,b,c,us-east-1,us-east-1,259,259,1.0
2,3,frontend,a,us-west-1,us-west-1,281,437,0.6430205949656751
3,3,frontend,a,us-west-1,us-east-1,156,437,0.35697940503432496
4,3,frontend,a,us-east-1,us-east-1,103,103,1.0
5,3,c,d,us-west-1,us-west-1,281,281,1.0
6,3,c,d,us-east-1,us-east-1,259,259,1.0
7,3,a,b,us-west-1,us-west-1,281,281,1.0
8,3,a,b,us-east-1,us-east-1,259,259,1.0
9,3,SOURCE,frontend,XXXX,us-west-1,436,539,0.8089053803339518
10,3,SOURCE,frontend,XXXX,us-east-1,103,539,0.19109461966604824
0,4,b,c,us-west-1,us-west-1,309,309,1.0
1,4,b,c,us-east-1,us-east-1,294,294,1.0
2,4,frontend,a,us-west-1,us-west-1,309,499,0.6192384769539078
3,4,frontend,a,us-west-1,us-east-1,190,499,0.3807615230460922
4,4,frontend,a,us-east-1,us-east-1,104,104,1.0
5,4,c,d,us-west-1,us-west-1,309,309,1.0
6,4,c,d,us-east-1,us-east-1,294,294,1.0
7,4,a,b,us-west-1,us-west-1,309,309,1.0
8,4,a,b,us-east-1,us-east-1,294,294,1.0
9,4,SOURCE,frontend,XXXX,us-west-1,498,602,0.8272425249169435
10,4,SOURCE,frontend,XXXX,us-east-1,104,602,0.17275747508305647
0,5,b,c,us-west-1,us-west-1,392,392,1.0
1,5,b,c,us-east-1,us-east-1,385,385,1.0
2,5,frontend,a,us-west-1,us-west-1,392,669,0.585949177877429
3,5,frontend,a,us-west-1,us-east-1,277,669,0.414050822122571
4,5,frontend,a,us-east-1,us-east-1,108,108,1.0
5,5,c,d,us-west-1,us-west-1,392,392,1.0
6,5,c,d,us-east-1,us-east-1,385,385,1.0
7,5,a,b,us-west-1,us-west-1,392,392,1.0
8,5,a,b,us-east-1,us-east-1,385,385,1.0
9,5,SOURCE,frontend,XXXX,us-west-1,668,776,0.8608247422680413
10,5,SOURCE,frontend,XXXX,us-east-1,108,776,0.13917525773195877
0,6,b,c,us-west-1,us-west-1,477,477,1.0
1,6,b,c,us-east-1,us-east-1,473,473,1.0
2,6,frontend,a,us-west-1,us-west-1,477,835,0.5712574850299401
3,6,frontend,a,us-west-1,us-east-1,358,835,0.4287425149700599
4,6,frontend,a,us-east-1,us-east-1,115,115,1.0
5,6,c,d,us-west-1,us-west-1,477,477,1.0
6,6,c,d,us-east-1,us-east-1,473,473,1.0
7,6,a,b,us-west-1,us-west-1,477,477,1.0
8,6,a,b,us-east-1,us-east-1,473,473,1.0
9,6,SOURCE,frontend,XXXX,us-west-1,834,949,0.8788198103266597
10,6,SOURCE,frontend,XXXX,us-east-1,115,949,0.12118018967334036
0,7,b,c,us-west-1,us-west-1,521,521,1.0
1,7,b,c,us-east-1,us-east-1,517,517,1.0
2,7,frontend,a,us-west-1,us-west-1,521,923,0.5644637053087758
3,7,frontend,a,us-west-1,us-east-1,402,923,0.4355362946912243
4,7,frontend,a,us-east-1,us-east-1,115,115,1.0
5,7,c,d,us-west-1,us-west-1,521,521,1.0
6,7,c,d,us-east-1,us-east-1,517,517,1.0
7,7,a,b,us-west-1,us-west-1,521,521,1.0
8,7,a,b,us-east-1,us-east-1,517,517,1.0
9,7,SOURCE,frontend,XXXX,us-west-1,922,1037,0.8891031822565092
10,7,SOURCE,frontend,XXXX,us-east-1,115,1037,0.11089681774349083
0,8,b,c,us-west-1,us-west-1,536,536,1.0
1,8,b,c,us-east-1,us-east-1,533,533,1.0
2,8,frontend,a,us-west-1,us-west-1,536,977,0.548618219037871
3,8,frontend,a,us-west-1,us-east-1,441,977,0.45138178096212894
4,8,frontend,a,us-east-1,us-east-1,92,92,1.0
5,8,c,d,us-west-1,us-west-1,536,536,1.0
6,8,c,d,us-east-1,us-east-1,533,533,1.0
7,8,a,b,us-west-1,us-west-1,536,536,1.0
8,8,a,b,us-east-1,us-east-1,533,533,1.0
9,8,SOURCE,frontend,XXXX,us-west-1,976,1068,0.9138576779026217
10,8,SOURCE,frontend,XXXX,us-east-1,92,1068,0.08614232209737828
0,9,b,c,us-west-1,us-west-1,453,453,1.0
1,9,b,c,us-east-1,us-east-1,449,449,1.0
2,9,frontend,a,us-west-1,us-west-1,453,803,0.564134495641345
3,9,frontend,a,us-west-1,us-east-1,350,803,0.43586550435865506
4,9,frontend,a,us-east-1,us-east-1,99,99,1.0
5,9,c,d,us-west-1,us-west-1,453,453,1.0
6,9,c,d,us-east-1,us-east-1,449,449,1.0
7,9,a,b,us-west-1,us-west-1,453,453,1.0
8,9,a,b,us-east-1,us-east-1,449,449,1.0
9,9,SOURCE,frontend,XXXX,us-west-1,802,901,0.8901220865704772
10,9,SOURCE,frontend,XXXX,us-east-1,99,901,0.10987791342952276
0,10,b,c,us-west-1,us-west-1,383,383,1.0
1,10,b,c,us-east-1,us-east-1,375,375,1.0
2,10,frontend,a,us-west-1,us-west-1,383,672,0.5699404761904762
3,10,frontend,a,us-west-1,us-east-1,289,672,0.43005952380952384
4,10,frontend,a,us-east-1,us-east-1,86,86,1.0
5,10,c,d,us-west-1,us-west-1,383,383,1.0
6,10,c,d,us-east-1,us-east-1,375,375,1.0
7,10,a,b,us-west-1,us-west-1,383,383,1.0
8,10,a,b,us-east-1,us-east-1,375,375,1.0
9,10,SOURCE,frontend,XXXX,us-west-1,671,757,0.8863936591809776
10,10,SOURCE,frontend,XXXX,us-east-1,86,757,0.11360634081902246
0,11,b,c,us-west-1,us-west-1,411,411,1.0
1,11,b,c,us-east-1,us-east-1,405,405,1.0
2,11,frontend,a,us-west-1,us-west-1,411,710,0.5788732394366197
3,11,frontend,a,us-west-1,us-east-1,299,710,0.4211267605633803
4,11,frontend,a,us-east-1,us-east-1,106,106,1.0
5,11,c,d,us-west-1,us-west-1,411,411,1.0
6,11,c,d,us-east-1,us-east-1,405,405,1.0
7,11,a,b,us-west-1,us-west-1,411,411,1.0
8,11,a,b,us-east-1,us-east-1,405,405,1.0
9,11,SOURCE,frontend,XXXX,us-west-1,709,815,0.8699386503067484
10,11,SOURCE,frontend,XXXX,us-east-1,106,815,0.13006134969325153
0,12,b,c,us-west-1,us-west-1,409,409,1.0
1,12,b,c,us-east-1,us-east-1,403,403,1.0
2,12,frontend,a,us-west-1,us-west-1,409,710,0.576056338028169
3,12,frontend,a,us-west-1,us-east-1,301,710,0.423943661971831
4,12,frontend,a,us-east-1,us-east-1,102,102,1.0
5,12,c,d,us-west-1,us-west-1,409,409,1.0
6,12,c,d,us-east-1,us-east-1,403,403,1.0
7,12,a,b,us-west-1,us-west-1,409,409,1.0
8,12,a,b,us-east-1,us-east-1,403,403,1.0
9,12,SOURCE,frontend,XXXX,us-west-1,709,811,0.87422934648582
10,12,SOURCE,frontend,XXXX,us-east-1,102,811,0.12577065351418001
0,13,b,c,us-west-1,us-west-1,752,752,1.0
