,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,207,207,1.0
1,1,b,c,us-east-1,us-east-1,92,92,1.0
2,1,frontend,a,us-west-1,us-west-1,207,207,1.0
3,1,frontend,a,us-east-1,us-east-1,91,91,1.0
4,1,c,d,us-west-1,us-west-1,207,207,1.0
5,1,c,d,us-east-1,us-east-1,92,92,1.0
6,1,a,b,us-west-1,us-west-1,207,207,1.0
7,1,a,b,us-east-1,us-east-1,92,92,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,207,298,0.6946308724832215
9,1,SOURCE,frontend,XXXX,us-east-1,91,298,0.3053691275167785
0,2,b,c,us-west-1,us-west-1,269,269,1.0
1,2,b,c,us-east-1,us-east-1,205,205,1.0
2,2,frontend,a,us-west-1,us-west-1,269,383,0.7023498694516971
3,2,frontend,a,us-west-1,us-east-1,114,383,0.29765013054830286
4,2,frontend,a,us-east-1,us-east-1,91,91,1.0
5,2,c,d,us-west-1,us-west-1,269,269,1.0
6,2,c,d,us-east-1,us-east-1,205,205,1.0
7,2,a,b,us-west-1,us-west-1,269,269,1.0
8,2,a,b,us-east-1,us-east-1,205,205,1.0
9,2,SOURCE,frontend,XXXX,us-west-1,382,473,0.8076109936575053
10,2,SOURCE,frontend,XXXX,us-east-1,91,473,0.19238900634249473
0,3,b,c,us-west-1,us-west-1,96,96,1.0
1,3,b,c,us-east-1,us-east-1,104,104,1.0
2,3,frontend,a,us-west-1,us-west-1,96,96,1.0
3,3,frontend,a,us-east-1,us-east-1,104,104,1.0
4,3,c,d,us-west-1,us-west-1,96,96,1.0
5,3,c,d,us-east-1,us-east-1,104,104,1.0
6,3,a,b,us-west-1,us-west-1,96,96,1.0
7,3,a,b,us-east-1,us-east-1,104,104,1.0
8,3,SOURCE,frontend,XXXX,us-west-1,96,200,0.48
9,3,SOURCE,frontend,XXXX,us-east-1,104,200,0.52
0,4,b,c,us-west-1,us-west-1,304,304,1.0
1,4,b,c,us-east-1,us-east-1,268,268,1.0
2,4,frontend,a,us-west-1,us-west-1,304,463,0.6565874730021598
3,4,frontend,a,us-west-1,us-east-1,159,463,0.3434125269978402
4,4,frontend,a,us-east-1,us-east-1,109,109,1.0
5,4,c,d,us-west-1,us-west-1,304,304,1.0
6,4,c,d,us-east-1,us-east-1,268,268,1.0
7,4,a,b,us-west-1,us-west-1,304,304,1.0
8,4,a,b,us-east-1,us-east-1,268,268,1.0
