,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,201,201,1.0
1,1,b,c,us-west-1,us-west-1,400,400,1.0
2,1,a,b,us-east-1,us-east-1,201,201,1.0
3,1,a,b,us-west-1,us-west-1,400,400,1.0
4,1,c,d,us-east-1,us-east-1,201,201,1.0
5,1,c,d,us-west-1,us-west-1,400,400,1.0
6,1,frontend,a,us-east-1,us-east-1,94,94,1.0
7,1,frontend,a,us-west-1,us-east-1,107,507,0.21104536489151873
8,1,frontend,a,us-west-1,us-west-1,400,507,0.7889546351084813
9,1,SOURCE,frontend,XXXX,us-east-1,94,600,0.15666666666666668
10,1,SOURCE,frontend,XXXX,us-west-1,506,600,0.8433333333333334
0,2,b,c,us-east-1,us-east-1,219,219,1.0
1,2,b,c,us-west-1,us-west-1,409,409,1.0
2,2,a,b,us-east-1,us-east-1,219,219,1.0
3,2,a,b,us-west-1,us-west-1,409,409,1.0
4,2,c,d,us-east-1,us-east-1,219,219,1.0
5,2,c,d,us-west-1,us-west-1,409,409,1.0
6,2,frontend,a,us-east-1,us-east-1,107,107,1.0
7,2,frontend,a,us-west-1,us-east-1,112,521,0.21497120921305182
8,2,frontend,a,us-west-1,us-west-1,409,521,0.7850287907869482
9,2,SOURCE,frontend,XXXX,us-east-1,107,627,0.17065390749601275
10,2,SOURCE,frontend,XXXX,us-west-1,520,627,0.8293460925039873
0,3,b,c,us-east-1,us-east-1,169,169,1.0
1,3,b,c,us-west-1,us-west-1,385,385,1.0
2,3,a,b,us-east-1,us-east-1,169,169,1.0
3,3,a,b,us-west-1,us-west-1,385,385,1.0
4,3,c,d,us-east-1,us-east-1,169,169,1.0
5,3,c,d,us-west-1,us-west-1,385,385,1.0
6,3,frontend,a,us-east-1,us-east-1,109,109,1.0
7,3,frontend,a,us-west-1,us-east-1,60,445,0.1348314606741573
8,3,frontend,a,us-west-1,us-west-1,385,445,0.8651685393258427
9,3,SOURCE,frontend,XXXX,us-east-1,109,553,0.19710669077757687
10,3,SOURCE,frontend,XXXX,us-west-1,444,553,0.8028933092224232
0,4,b,c,us-east-1,us-east-1,210,210,1.0
1,4,b,c,us-west-1,us-west-1,405,405,1.0
2,4,a,b,us-east-1,us-east-1,210,210,1.0
3,4,a,b,us-west-1,us-west-1,405,405,1.0
4,4,c,d,us-east-1,us-east-1,210,210,1.0
5,4,c,d,us-west-1,us-west-1,405,405,1.0
6,4,frontend,a,us-east-1,us-east-1,111,111,1.0
7,4,frontend,a,us-west-1,us-east-1,99,504,0.19642857142857142
8,4,frontend,a,us-west-1,us-west-1,405,504,0.8035714285714286
9,4,SOURCE,frontend,XXXX,us-east-1,111,614,0.18078175895765472
10,4,SOURCE,frontend,XXXX,us-west-1,503,614,0.8192182410423453
0,5,b,c,us-east-1,us-east-1,211,211,1.0
1,5,b,c,us-west-1,us-west-1,406,406,1.0
2,5,a,b,us-east-1,us-east-1,211,211,1.0
3,5,a,b,us-west-1,us-west-1,406,406,1.0
4,5,c,d,us-east-1,us-east-1,211,211,1.0
5,5,c,d,us-west-1,us-west-1,406,406,1.0
6,5,frontend,a,us-east-1,us-east-1,96,96,1.0
7,5,frontend,a,us-west-1,us-east-1,115,521,0.22072936660268713
8,5,frontend,a,us-west-1,us-west-1,406,521,0.7792706333973128
9,5,SOURCE,frontend,XXXX,us-east-1,96,616,0.15584415584415584
10,5,SOURCE,frontend,XXXX,us-west-1,520,616,0.8441558441558441
0,6,b,c,us-east-1,us-east-1,219,219,1.0
1,6,b,c,us-west-1,us-west-1,409,409,1.0
2,6,a,b,us-east-1,us-east-1,219,219,1.0
3,6,a,b,us-west-1,us-west-1,409,409,1.0
4,6,c,d,us-east-1,us-east-1,219,219,1.0
5,6,c,d,us-west-1,us-west-1,409,409,1.0
