,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,71,143,0.4965034965034965
1,1,b,c,us-east-1,us-west-1,72,143,0.5034965034965035
2,1,b,c,us-west-1,us-east-1,72,143,0.5034965034965035
3,1,b,c,us-west-1,us-west-1,71,143,0.4965034965034965
4,1,frontend,a,us-east-1,us-west-1,15,15,1.0
5,1,frontend,a,us-west-1,us-east-1,142,270,0.5259259259259259
6,1,frontend,a,us-west-1,us-west-1,128,270,0.4740740740740741
7,1,c,d,us-east-1,us-east-1,71,143,0.4965034965034965
8,1,c,d,us-east-1,us-west-1,72,143,0.5034965034965035
9,1,c,d,us-west-1,us-east-1,72,143,0.5034965034965035
10,1,c,d,us-west-1,us-west-1,71,143,0.4965034965034965
11,1,a,b,us-east-1,us-east-1,71,143,0.4965034965034965
12,1,a,b,us-east-1,us-west-1,72,143,0.5034965034965035
13,1,a,b,us-west-1,us-east-1,72,144,0.5
14,1,a,b,us-west-1,us-west-1,72,144,0.5
15,1,SOURCE,frontend,XXXX,us-east-1,15,284,0.0528169014084507
16,1,SOURCE,frontend,XXXX,us-west-1,269,284,0.9471830985915493
0,2,b,c,us-east-1,us-east-1,96,192,0.5
1,2,b,c,us-east-1,us-west-1,96,192,0.5
2,2,b,c,us-west-1,us-east-1,96,192,0.5
3,2,b,c,us-west-1,us-west-1,96,192,0.5
4,2,frontend,a,us-east-1,us-west-1,112,112,1.0
5,2,frontend,a,us-west-1,us-east-1,191,270,0.7074074074074074
6,2,frontend,a,us-west-1,us-west-1,79,270,0.29259259259259257
7,2,c,d,us-east-1,us-east-1,96,192,0.5
8,2,c,d,us-east-1,us-west-1,96,192,0.5
9,2,c,d,us-west-1,us-east-1,96,192,0.5
10,2,c,d,us-west-1,us-west-1,96,192,0.5
11,2,a,b,us-east-1,us-east-1,96,192,0.5
12,2,a,b,us-east-1,us-west-1,96,192,0.5
13,2,a,b,us-west-1,us-east-1,96,192,0.5
14,2,a,b,us-west-1,us-west-1,96,192,0.5
15,2,SOURCE,frontend,XXXX,us-east-1,112,381,0.29396325459317585
16,2,SOURCE,frontend,XXXX,us-west-1,269,381,0.7060367454068242
0,3,b,c,us-east-1,us-east-1,102,204,0.5
1,3,b,c,us-east-1,us-west-1,102,204,0.5
2,3,b,c,us-west-1,us-east-1,102,204,0.5
3,3,b,c,us-west-1,us-west-1,102,204,0.5
4,3,frontend,a,us-east-1,us-west-1,66,66,1.0
5,3,frontend,a,us-west-1,us-east-1,203,340,0.5970588235294118
6,3,frontend,a,us-west-1,us-west-1,137,340,0.40294117647058825
7,3,c,d,us-east-1,us-east-1,102,204,0.5
8,3,c,d,us-east-1,us-west-1,102,204,0.5
9,3,c,d,us-west-1,us-east-1,102,204,0.5
10,3,c,d,us-west-1,us-west-1,102,204,0.5
11,3,a,b,us-east-1,us-east-1,102,204,0.5
12,3,a,b,us-east-1,us-west-1,102,204,0.5
13,3,a,b,us-west-1,us-east-1,102,204,0.5
14,3,a,b,us-west-1,us-west-1,102,204,0.5
15,3,SOURCE,frontend,XXXX,us-east-1,66,405,0.16296296296296298
16,3,SOURCE,frontend,XXXX,us-west-1,339,405,0.837037037037037
0,4,b,c,us-east-1,us-east-1,190,380,0.5
1,4,b,c,us-east-1,us-west-1,190,380,0.5
2,4,b,c,us-west-1,us-east-1,190,380,0.5
3,4,b,c,us-west-1,us-west-1,190,380,0.5
4,4,frontend,a,us-east-1,us-west-1,136,136,1.0
5,4,frontend,a,us-west-1,us-east-1,380,624,0.6089743589743589
6,4,frontend,a,us-west-1,us-west-1,244,624,0.391025641025641
7,4,c,d,us-east-1,us-east-1,190,380,0.5
8,4,c,d,us-east-1,us-west-1,190,380,0.5
9,4,c,d,us-west-1,us-east-1,190,380,0.5
10,4,c,d,us-west-1,us-west-1,190,380,0.5
11,4,a,b,us-east-1,us-east-1,190,380,0.5
12,4,a,b,us-east-1,us-west-1,190,380,0.5
13,4,a,b,us-west-1,us-east-1,190,380,0.5
14,4,a,b,us-west-1,us-west-1,190,380,0.5
15,4,SOURCE,frontend,XXXX,us-east-1,136,759,0.17918313570487485
