,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,212,212,1.0
1,1,b,c,us-east-1,us-west-1,212,212,1.0
2,1,a,b,us-west-1,us-west-1,212,212,1.0
3,1,a,b,us-east-1,us-west-1,1,213,0.004694835680751174
4,1,a,b,us-east-1,us-east-1,212,213,0.9953051643192489
5,1,frontend,a,us-west-1,us-west-1,102,102,1.0
6,1,frontend,a,us-east-1,us-west-1,110,322,0.3416149068322981
7,1,frontend,a,us-east-1,us-east-1,212,322,0.6583850931677019
8,1,SOURCE,frontend,XXXX,us-west-1,102,423,0.24113475177304963
9,1,SOURCE,frontend,XXXX,us-east-1,321,423,0.7588652482269503
0,2,b,c,us-west-1,us-west-1,202,202,1.0
1,2,b,c,us-east-1,us-west-1,202,202,1.0
2,2,a,b,us-west-1,us-west-1,202,202,1.0
3,2,a,b,us-east-1,us-west-1,1,203,0.0049261083743842365
4,2,a,b,us-east-1,us-east-1,202,203,0.9950738916256158
5,2,frontend,a,us-west-1,us-west-1,122,122,1.0
6,2,frontend,a,us-east-1,us-west-1,80,282,0.28368794326241137
7,2,frontend,a,us-east-1,us-east-1,202,282,0.7163120567375887
8,2,SOURCE,frontend,XXXX,us-west-1,122,403,0.3027295285359802
9,2,SOURCE,frontend,XXXX,us-east-1,281,403,0.6972704714640199
0,3,b,c,us-west-1,us-west-1,216,216,1.0
1,3,b,c,us-east-1,us-west-1,215,215,1.0
2,3,a,b,us-west-1,us-west-1,215,215,1.0
3,3,a,b,us-east-1,us-west-1,1,216,0.004629629629629629
4,3,a,b,us-east-1,us-east-1,215,216,0.9953703703703703
5,3,frontend,a,us-west-1,us-west-1,113,113,1.0
6,3,frontend,a,us-east-1,us-west-1,102,318,0.32075471698113206
7,3,frontend,a,us-east-1,us-east-1,216,318,0.6792452830188679
8,3,SOURCE,frontend,XXXX,us-west-1,113,430,0.2627906976744186
9,3,SOURCE,frontend,XXXX,us-east-1,317,430,0.7372093023255814
0,4,b,c,us-west-1,us-west-1,184,184,1.0
1,4,b,c,us-east-1,us-west-1,184,184,1.0
2,4,a,b,us-west-1,us-west-1,184,184,1.0
3,4,a,b,us-east-1,us-west-1,1,185,0.005405405405405406
4,4,a,b,us-east-1,us-east-1,184,185,0.9945945945945946
5,4,frontend,a,us-west-1,us-west-1,87,87,1.0
6,4,frontend,a,us-east-1,us-west-1,97,281,0.34519572953736655
7,4,frontend,a,us-east-1,us-east-1,184,281,0.6548042704626335
8,4,SOURCE,frontend,XXXX,us-west-1,87,367,0.23705722070844687
9,4,SOURCE,frontend,XXXX,us-east-1,280,367,0.7629427792915532
0,5,b,c,us-west-1,us-west-1,181,181,1.0
1,5,b,c,us-east-1,us-west-1,181,181,1.0
2,5,a,b,us-west-1,us-west-1,181,181,1.0
3,5,a,b,us-east-1,us-west-1,1,182,0.005494505494505495
4,5,a,b,us-east-1,us-east-1,181,182,0.9945054945054945
5,5,frontend,a,us-west-1,us-west-1,96,96,1.0
6,5,frontend,a,us-east-1,us-west-1,85,266,0.31954887218045114
7,5,frontend,a,us-east-1,us-east-1,181,266,0.6804511278195489
8,5,SOURCE,frontend,XXXX,us-west-1,96,361,0.2659279778393352
9,5,SOURCE,frontend,XXXX,us-east-1,265,361,0.7340720221606648
0,6,b,c,us-west-1,us-west-1,201,201,1.0
1,6,b,c,us-east-1,us-west-1,200,200,1.0
2,6,a,b,us-west-1,us-west-1,200,200,1.0
3,6,a,b,us-east-1,us-west-1,1,201,0.004975124378109453
4,6,a,b,us-east-1,us-east-1,200,201,0.9950248756218906
5,6,frontend,a,us-west-1,us-west-1,85,85,1.0
6,6,frontend,a,us-east-1,us-west-1,115,316,0.3639240506329114
7,6,frontend,a,us-east-1,us-east-1,201,316,0.6360759493670886
8,6,SOURCE,frontend,XXXX,us-west-1,85,400,0.2125
9,6,SOURCE,frontend,XXXX,us-east-1,315,400,0.7875
0,7,b,c,us-west-1,us-west-1,206,206,1.0
1,7,b,c,us-east-1,us-west-1,206,206,1.0
2,7,a,b,us-west-1,us-west-1,206,206,1.0
3,7,a,b,us-east-1,us-west-1,1,207,0.004830917874396135
4,7,a,b,us-east-1,us-east-1,206,207,0.9951690821256038
5,7,frontend,a,us-west-1,us-west-1,110,110,1.0
6,7,frontend,a,us-east-1,us-west-1,96,302,0.31788079470198677
7,7,frontend,a,us-east-1,us-east-1,206,302,0.6821192052980133
8,7,SOURCE,frontend,XXXX,us-west-1,110,411,0.26763990267639903
9,7,SOURCE,frontend,XXXX,us-east-1,301,411,0.732360097323601
0,8,b,c,us-west-1,us-west-1,201,201,1.0
1,8,b,c,us-east-1,us-west-1,200,200,1.0
2,8,a,b,us-west-1,us-west-1,200,200,1.0
3,8,a,b,us-east-1,us-west-1,1,201,0.004975124378109453
4,8,a,b,us-east-1,us-east-1,200,201,0.9950248756218906
5,8,frontend,a,us-west-1,us-west-1,102,102,1.0
6,8,frontend,a,us-east-1,us-west-1,98,299,0.3277591973244147
7,8,frontend,a,us-east-1,us-east-1,201,299,0.6722408026755853
8,8,SOURCE,frontend,XXXX,us-west-1,102,400,0.255
9,8,SOURCE,frontend,XXXX,us-east-1,298,400,0.745
0,9,b,c,us-west-1,us-west-1,204,204,1.0
1,9,b,c,us-east-1,us-west-1,204,204,1.0
2,9,a,b,us-west-1,us-west-1,204,204,1.0
3,9,a,b,us-east-1,us-west-1,1,205,0.004878048780487805
4,9,a,b,us-east-1,us-east-1,204,205,0.9951219512195122
5,9,frontend,a,us-west-1,us-west-1,101,101,1.0
6,9,frontend,a,us-east-1,us-west-1,103,307,0.3355048859934853
7,9,frontend,a,us-east-1,us-east-1,204,307,0.6644951140065146
8,9,SOURCE,frontend,XXXX,us-west-1,101,407,0.24815724815724816
9,9,SOURCE,frontend,XXXX,us-east-1,306,407,0.7518427518427518
0,10,b,c,us-west-1,us-west-1,193,193,1.0
1,10,b,c,us-east-1,us-west-1,193,193,1.0
2,10,a,b,us-west-1,us-west-1,193,193,1.0
3,10,a,b,us-east-1,us-west-1,1,194,0.005154639175257732
4,10,a,b,us-east-1,us-east-1,193,194,0.9948453608247423
5,10,frontend,a,us-west-1,us-west-1,89,89,1.0
6,10,frontend,a,us-east-1,us-west-1,104,297,0.3501683501683502
7,10,frontend,a,us-east-1,us-east-1,193,297,0.6498316498316499
8,10,SOURCE,frontend,XXXX,us-west-1,89,385,0.23116883116883116
9,10,SOURCE,frontend,XXXX,us-east-1,296,385,0.7688311688311689
0,11,b,c,us-west-1,us-west-1,185,185,1.0
1,11,b,c,us-east-1,us-west-1,185,185,1.0
2,11,a,b,us-west-1,us-west-1,185,185,1.0
3,11,a,b,us-east-1,us-west-1,1,186,0.005376344086021506
4,11,a,b,us-east-1,us-east-1,185,186,0.9946236559139785
5,11,frontend,a,us-west-1,us-west-1,93,93,1.0
6,11,frontend,a,us-east-1,us-west-1,92,277,0.33212996389891697
7,11,frontend,a,us-east-1,us-east-1,185,277,0.6678700361010831
8,11,SOURCE,frontend,XXXX,us-west-1,93,369,0.25203252032520324
9,11,SOURCE,frontend,XXXX,us-east-1,276,369,0.7479674796747967
0,12,b,c,us-west-1,us-west-1,208,208,1.0
1,12,b,c,us-east-1,us-west-1,208,208,1.0
2,12,a,b,us-west-1,us-west-1,208,208,1.0
3,12,a,b,us-east-1,us-west-1,1,209,0.004784688995215311
4,12,a,b,us-east-1,us-east-1,208,209,0.9952153110047847
5,12,frontend,a,us-west-1,us-west-1,99,99,1.0
6,12,frontend,a,us-east-1,us-west-1,109,317,0.3438485804416404
7,12,frontend,a,us-east-1,us-east-1,208,317,0.6561514195583596
8,12,SOURCE,frontend,XXXX,us-west-1,99,415,0.2385542168674699
9,12,SOURCE,frontend,XXXX,us-east-1,316,415,0.7614457831325301
0,13,b,c,us-west-1,us-west-1,206,206,1.0
1,13,b,c,us-east-1,us-west-1,206,206,1.0
2,13,a,b,us-west-1,us-west-1,206,206,1.0
3,13,a,b,us-east-1,us-west-1,1,207,0.004830917874396135
4,13,a,b,us-east-1,us-east-1,206,207,0.9951690821256038
5,13,frontend,a,us-west-1,us-west-1,108,108,1.0
6,13,frontend,a,us-east-1,us-west-1,98,304,0.3223684210526316
7,13,frontend,a,us-east-1,us-east-1,206,304,0.6776315789473685
8,13,SOURCE,frontend,XXXX,us-west-1,108,411,0.26277372262773724
9,13,SOURCE,frontend,XXXX,us-east-1,303,411,0.7372262773722628
0,14,b,c,us-west-1,us-west-1,190,190,1.0
1,14,b,c,us-east-1,us-west-1,189,189,1.0
2,14,a,b,us-west-1,us-west-1,189,189,1.0
3,14,a,b,us-east-1,us-west-1,1,190,0.005263157894736842
4,14,a,b,us-east-1,us-east-1,189,190,0.9947368421052631
5,14,frontend,a,us-west-1,us-west-1,90,90,1.0
6,14,frontend,a,us-east-1,us-west-1,99,289,0.34256055363321797
7,14,frontend,a,us-east-1,us-east-1,190,289,0.657439446366782
8,14,SOURCE,frontend,XXXX,us-west-1,90,378,0.23809523809523808
9,14,SOURCE,frontend,XXXX,us-east-1,288,378,0.7619047619047619
0,15,b,c,us-west-1,us-west-1,207,207,1.0
1,15,b,c,us-east-1,us-west-1,207,207,1.0
2,15,a,b,us-west-1,us-west-1,207,207,1.0
3,15,a,b,us-east-1,us-west-1,1,208,0.004807692307692308
4,15,a,b,us-east-1,us-east-1,207,208,0.9951923076923077
5,15,frontend,a,us-west-1,us-west-1,106,106,1.0
6,15,frontend,a,us-east-1,us-west-1,101,308,0.32792207792207795
7,15,frontend,a,us-east-1,us-east-1,207,308,0.672077922077922
